"landtype","spp","poolID","amountAtT0"
"380","BETU.PAP","3",310
"380","BETU.PAP","4",19
"380","BETU.PAP","5",841
"380","BETU.PAP","6",1967
"380","BETU.PAP","7",3963
"380","BETU.PAP","8",555
"380","BETU.PAP","9",128
"380","BETU.PAP","10",0
"385","BETU.PAP","1",14
"385","BETU.PAP","2",1
"385","BETU.PAP","3",48
"385","BETU.PAP","4",3
"385","BETU.PAP","5",154
"385","BETU.PAP","6",366
"385","BETU.PAP","7",812
"385","BETU.PAP","8",79
"385","BETU.PAP","9",14
"385","BETU.PAP","10",0
"386","BETU.PAP","1",33
"386","BETU.PAP","2",2
"386","BETU.PAP","3",98
"386","BETU.PAP","4",6
"386","BETU.PAP","5",303
"386","BETU.PAP","6",712
"386","BETU.PAP","7",1525
"386","BETU.PAP","8",170
"386","BETU.PAP","9",34
"386","BETU.PAP","10",0
"387","BETU.PAP","1",1
"387","BETU.PAP","2",0
"387","BETU.PAP","3",17
"387","BETU.PAP","4",1
"387","BETU.PAP","5",11
"387","BETU.PAP","6",104
"387","BETU.PAP","7",251
"387","BETU.PAP","8",4
"387","BETU.PAP","9",2
"387","BETU.PAP","10",0
"388","BETU.PAP","1",1
"388","BETU.PAP","2",0
"388","BETU.PAP","3",23
"388","BETU.PAP","4",1
"388","BETU.PAP","5",50
"388","BETU.PAP","6",200
"388","BETU.PAP","7",487
"388","BETU.PAP","8",15
"388","BETU.PAP","9",3
"388","BETU.PAP","10",0
"389","BETU.PAP","1",11
"389","BETU.PAP","2",1
"389","BETU.PAP","3",34
"389","BETU.PAP","4",2
"389","BETU.PAP","5",120
"389","BETU.PAP","6",313
"389","BETU.PAP","7",753
"389","BETU.PAP","8",61
"389","BETU.PAP","9",12
"389","BETU.PAP","10",0
"390","BETU.PAP","1",48
"390","BETU.PAP","2",3
"390","BETU.PAP","3",149
"390","BETU.PAP","4",7
"390","BETU.PAP","5",295
"390","BETU.PAP","6",847
"390","BETU.PAP","7",1764
"390","BETU.PAP","8",165
"390","BETU.PAP","9",60
"390","BETU.PAP","10",0
"391","BETU.PAP","1",4
"391","BETU.PAP","2",0
"391","BETU.PAP","3",9
"391","BETU.PAP","4",1
"391","BETU.PAP","5",94
"391","BETU.PAP","6",185
"391","BETU.PAP","7",472
"391","BETU.PAP","8",40
"391","BETU.PAP","9",3
"391","BETU.PAP","10",0
"393","BETU.PAP","1",0
"393","BETU.PAP","2",0
"393","BETU.PAP","3",0
"393","BETU.PAP","4",0
"393","BETU.PAP","5",3
"393","BETU.PAP","6",13
"393","BETU.PAP","7",48
"393","BETU.PAP","8",1
"393","BETU.PAP","9",0
"393","BETU.PAP","10",0
"394","BETU.PAP","1",2
"394","BETU.PAP","2",0
"394","BETU.PAP","3",44
"394","BETU.PAP","4",2
"394","BETU.PAP","5",0
"394","BETU.PAP","6",277
"394","BETU.PAP","7",627
"394","BETU.PAP","8",0
"394","BETU.PAP","9",5
"394","BETU.PAP","10",0
"397","BETU.PAP","1",13
"397","BETU.PAP","2",1
"397","BETU.PAP","3",39
"397","BETU.PAP","4",4
"397","BETU.PAP","5",201
"397","BETU.PAP","6",422
"397","BETU.PAP","7",1011
"397","BETU.PAP","8",109
"397","BETU.PAP","9",12
"397","BETU.PAP","10",0
"400","BETU.PAP","1",15
"400","BETU.PAP","2",1
"400","BETU.PAP","3",67
"400","BETU.PAP","4",3
"400","BETU.PAP","5",123
"400","BETU.PAP","6",417
"400","BETU.PAP","7",935
"400","BETU.PAP","8",58
"400","BETU.PAP","9",26
"400","BETU.PAP","10",0
"414","BETU.PAP","1",49
"414","BETU.PAP","2",3
"414","BETU.PAP","3",151
"414","BETU.PAP","4",8
"414","BETU.PAP","5",322
"414","BETU.PAP","6",889
"414","BETU.PAP","7",1833
"414","BETU.PAP","8",214
"414","BETU.PAP","9",58
"414","BETU.PAP","10",0
"415","BETU.PAP","1",6
"415","BETU.PAP","2",0
"415","BETU.PAP","3",40
"415","BETU.PAP","4",3
"415","BETU.PAP","5",148
"415","BETU.PAP","6",369
"415","BETU.PAP","7",925
"415","BETU.PAP","8",48
"415","BETU.PAP","9",10
"415","BETU.PAP","10",0
"421","BETU.PAP","1",17
"421","BETU.PAP","2",1
"421","BETU.PAP","3",73
"421","BETU.PAP","4",4
"421","BETU.PAP","5",124
"421","BETU.PAP","6",444
"421","BETU.PAP","7",989
"421","BETU.PAP","8",68
"421","BETU.PAP","9",28
"421","BETU.PAP","10",0
"425","BETU.PAP","1",25
"425","BETU.PAP","2",1
"425","BETU.PAP","3",64
"425","BETU.PAP","4",3
"425","BETU.PAP","5",153
"425","BETU.PAP","6",472
"425","BETU.PAP","7",1148
"425","BETU.PAP","8",23
"425","BETU.PAP","9",43
"425","BETU.PAP","10",0
"428","BETU.PAP","1",10
"428","BETU.PAP","2",1
"428","BETU.PAP","3",44
"428","BETU.PAP","4",3
"428","BETU.PAP","5",105
"428","BETU.PAP","6",312
"428","BETU.PAP","7",720
"428","BETU.PAP","8",56
"428","BETU.PAP","9",16
"428","BETU.PAP","10",0
"432","BETU.PAP","1",34
"432","BETU.PAP","2",2
"432","BETU.PAP","3",87
"432","BETU.PAP","4",5
"432","BETU.PAP","5",305
"432","BETU.PAP","6",652
"432","BETU.PAP","7",1384
"432","BETU.PAP","8",186
"432","BETU.PAP","9",32
"432","BETU.PAP","10",0
"433","BETU.PAP","1",22
"433","BETU.PAP","2",1
"433","BETU.PAP","3",72
"433","BETU.PAP","4",4
"433","BETU.PAP","5",223
"433","BETU.PAP","6",534
"433","BETU.PAP","7",1162
"433","BETU.PAP","8",120
"433","BETU.PAP","9",24
"433","BETU.PAP","10",0
"434","BETU.PAP","1",70
"434","BETU.PAP","2",4
"434","BETU.PAP","3",190
"434","BETU.PAP","4",10
"434","BETU.PAP","5",532
"434","BETU.PAP","6",1254
"434","BETU.PAP","7",2576
"434","BETU.PAP","8",338
"434","BETU.PAP","9",68
"434","BETU.PAP","10",0
"435","BETU.PAP","1",59
"435","BETU.PAP","2",4
"435","BETU.PAP","3",155
"435","BETU.PAP","4",8
"435","BETU.PAP","5",381
"435","BETU.PAP","6",972
"435","BETU.PAP","7",2000
"435","BETU.PAP","8",237
"435","BETU.PAP","9",58
"435","BETU.PAP","10",0
"436","BETU.PAP","1",6
"436","BETU.PAP","2",0
"436","BETU.PAP","3",27
"436","BETU.PAP","4",1
"436","BETU.PAP","5",73
"436","BETU.PAP","6",233
"436","BETU.PAP","7",547
"436","BETU.PAP","8",36
"436","BETU.PAP","9",8
"436","BETU.PAP","10",0
"437","BETU.PAP","1",2
"437","BETU.PAP","2",0
"437","BETU.PAP","3",16
"437","BETU.PAP","4",1
"437","BETU.PAP","5",52
"437","BETU.PAP","6",168
"437","BETU.PAP","7",426
"437","BETU.PAP","8",20
"437","BETU.PAP","9",3
"437","BETU.PAP","10",0
"438","BETU.PAP","1",37
"438","BETU.PAP","2",2
"438","BETU.PAP","3",123
"438","BETU.PAP","4",7
"438","BETU.PAP","5",234
"438","BETU.PAP","6",717
"438","BETU.PAP","7",1499
"438","BETU.PAP","8",153
"438","BETU.PAP","9",48
"438","BETU.PAP","10",0
"439","BETU.PAP","1",36
"439","BETU.PAP","2",2
"439","BETU.PAP","3",124
"439","BETU.PAP","4",7
"439","BETU.PAP","5",260
"439","BETU.PAP","6",764
"439","BETU.PAP","7",1609
"439","BETU.PAP","8",146
"439","BETU.PAP","9",41
"439","BETU.PAP","10",0
"440","BETU.PAP","1",17
"440","BETU.PAP","2",1
"440","BETU.PAP","3",62
"440","BETU.PAP","4",3
"440","BETU.PAP","5",178
"440","BETU.PAP","6",458
"440","BETU.PAP","7",1008
"440","BETU.PAP","8",99
"440","BETU.PAP","9",20
"440","BETU.PAP","10",0
"444","BETU.PAP","1",13
"444","BETU.PAP","2",1
"444","BETU.PAP","3",60
"444","BETU.PAP","4",2
"444","BETU.PAP","5",76
"444","BETU.PAP","6",320
"444","BETU.PAP","7",670
"444","BETU.PAP","8",46
"444","BETU.PAP","9",19
"444","BETU.PAP","10",0
"445","BETU.PAP","1",31
"445","BETU.PAP","2",2
"445","BETU.PAP","3",113
"445","BETU.PAP","4",5
"445","BETU.PAP","5",239
"445","BETU.PAP","6",713
"445","BETU.PAP","7",1494
"445","BETU.PAP","8",144
"445","BETU.PAP","9",38
"445","BETU.PAP","10",0
"446","BETU.PAP","1",74
"446","BETU.PAP","2",4
"446","BETU.PAP","3",208
"446","BETU.PAP","4",10
"446","BETU.PAP","5",512
"446","BETU.PAP","6",1306
"446","BETU.PAP","7",2662
"446","BETU.PAP","8",328
"446","BETU.PAP","9",75
"446","BETU.PAP","10",0
"448","BETU.PAP","1",3
"448","BETU.PAP","2",0
"448","BETU.PAP","3",15
"448","BETU.PAP","4",1
"448","BETU.PAP","5",85
"448","BETU.PAP","6",203
"448","BETU.PAP","7",512
"448","BETU.PAP","8",32
"448","BETU.PAP","9",4
"448","BETU.PAP","10",0
"449","BETU.PAP","1",74
"449","BETU.PAP","2",5
"449","BETU.PAP","3",194
"449","BETU.PAP","4",11
"449","BETU.PAP","5",536
"449","BETU.PAP","6",1293
"449","BETU.PAP","7",2664
"449","BETU.PAP","8",348
"449","BETU.PAP","9",75
"449","BETU.PAP","10",0
"450","BETU.PAP","1",0
"450","BETU.PAP","2",0
"450","BETU.PAP","3",0
"450","BETU.PAP","4",0
"450","BETU.PAP","5",0
"450","BETU.PAP","6",0
"450","BETU.PAP","7",0
"450","BETU.PAP","8",0
"450","BETU.PAP","9",0
"450","BETU.PAP","10",0
"451","BETU.PAP","1",59
"451","BETU.PAP","2",3
"451","BETU.PAP","3",138
"451","BETU.PAP","4",8
"451","BETU.PAP","5",644
"451","BETU.PAP","6",1196
"451","BETU.PAP","7",2513
"451","BETU.PAP","8",399
"451","BETU.PAP","9",53
"451","BETU.PAP","10",0
"453","BETU.PAP","1",144
"453","BETU.PAP","2",10
"453","BETU.PAP","3",362
"453","BETU.PAP","4",19
"453","BETU.PAP","5",778
"453","BETU.PAP","6",2041
"453","BETU.PAP","7",4095
"453","BETU.PAP","8",502
"453","BETU.PAP","9",145
"453","BETU.PAP","10",0
"462","BETU.PAP","1",14
"462","BETU.PAP","2",1
"462","BETU.PAP","3",76
"462","BETU.PAP","4",4
"462","BETU.PAP","5",75
"462","BETU.PAP","6",390
"462","BETU.PAP","7",857
"462","BETU.PAP","8",44
"462","BETU.PAP","9",29
"462","BETU.PAP","10",0
"464","BETU.PAP","1",89
"464","BETU.PAP","2",6
"464","BETU.PAP","3",203
"464","BETU.PAP","4",12
"464","BETU.PAP","5",679
"464","BETU.PAP","6",1461
"464","BETU.PAP","7",3007
"464","BETU.PAP","8",448
"464","BETU.PAP","9",82
"464","BETU.PAP","10",0
"465","BETU.PAP","1",88
"465","BETU.PAP","2",6
"465","BETU.PAP","3",211
"465","BETU.PAP","4",12
"465","BETU.PAP","5",639
"465","BETU.PAP","6",1421
"465","BETU.PAP","7",2911
"465","BETU.PAP","8",428
"465","BETU.PAP","9",85
"465","BETU.PAP","10",0
"468","BETU.PAP","1",6
"468","BETU.PAP","2",0
"468","BETU.PAP","3",14
"468","BETU.PAP","4",1
"468","BETU.PAP","5",60
"468","BETU.PAP","6",140
"468","BETU.PAP","7",352
"468","BETU.PAP","8",30
"468","BETU.PAP","9",6
"468","BETU.PAP","10",0
"469","BETU.PAP","1",0
"469","BETU.PAP","2",0
"469","BETU.PAP","3",5
"469","BETU.PAP","4",1
"469","BETU.PAP","5",59
"469","BETU.PAP","6",104
"469","BETU.PAP","7",286
"469","BETU.PAP","8",16
"469","BETU.PAP","9",1
"469","BETU.PAP","10",0
"471","BETU.PAP","1",16
"471","BETU.PAP","2",2
"471","BETU.PAP","3",40
"471","BETU.PAP","4",3
"471","BETU.PAP","5",104
"471","BETU.PAP","6",293
"471","BETU.PAP","7",688
"471","BETU.PAP","8",63
"471","BETU.PAP","9",17
"471","BETU.PAP","10",0
"472","BETU.PAP","1",2
"472","BETU.PAP","2",0
"472","BETU.PAP","3",7
"472","BETU.PAP","4",1
"472","BETU.PAP","5",78
"472","BETU.PAP","6",150
"472","BETU.PAP","7",413
"472","BETU.PAP","8",23
"472","BETU.PAP","9",3
"472","BETU.PAP","10",0
"473","BETU.PAP","1",47
"473","BETU.PAP","2",2
"473","BETU.PAP","3",136
"473","BETU.PAP","4",6
"473","BETU.PAP","5",356
"473","BETU.PAP","6",860
"473","BETU.PAP","7",1730
"473","BETU.PAP","8",248
"473","BETU.PAP","9",56
"473","BETU.PAP","10",0
"474","BETU.PAP","1",0
"474","BETU.PAP","2",0
"474","BETU.PAP","3",1
"474","BETU.PAP","4",0
"474","BETU.PAP","5",37
"474","BETU.PAP","6",79
"474","BETU.PAP","7",248
"474","BETU.PAP","8",5
"474","BETU.PAP","9",1
"474","BETU.PAP","10",0
"475","BETU.PAP","1",0
"475","BETU.PAP","2",0
"475","BETU.PAP","3",1
"475","BETU.PAP","4",0
"475","BETU.PAP","5",0
"475","BETU.PAP","6",29
"475","BETU.PAP","7",92
"475","BETU.PAP","8",0
"475","BETU.PAP","9",0
"475","BETU.PAP","10",0
"476","BETU.PAP","1",0
"476","BETU.PAP","2",0
"476","BETU.PAP","3",2
"476","BETU.PAP","4",0
"476","BETU.PAP","5",145
"476","BETU.PAP","6",262
"476","BETU.PAP","7",793
"476","BETU.PAP","8",23
"476","BETU.PAP","9",0
"476","BETU.PAP","10",0
"477","BETU.PAP","1",43
"477","BETU.PAP","2",6
"477","BETU.PAP","3",88
"477","BETU.PAP","4",8
"477","BETU.PAP","5",333
"477","BETU.PAP","6",716
"477","BETU.PAP","7",1638
"477","BETU.PAP","8",208
"477","BETU.PAP","9",37
"477","BETU.PAP","10",0
"478","BETU.PAP","1",0
"478","BETU.PAP","2",0
"478","BETU.PAP","3",2
"478","BETU.PAP","4",0
"478","BETU.PAP","5",30
"478","BETU.PAP","6",70
"478","BETU.PAP","7",217
"478","BETU.PAP","8",5
"478","BETU.PAP","9",1
"478","BETU.PAP","10",0
"479","BETU.PAP","1",2
"479","BETU.PAP","2",0
"479","BETU.PAP","3",6
"479","BETU.PAP","4",1
"479","BETU.PAP","5",51
"479","BETU.PAP","6",83
"479","BETU.PAP","7",220
"479","BETU.PAP","8",20
"479","BETU.PAP","9",2
"479","BETU.PAP","10",0
"480","BETU.PAP","1",26
"480","BETU.PAP","2",4
"480","BETU.PAP","3",52
"480","BETU.PAP","4",5
"480","BETU.PAP","5",228
"480","BETU.PAP","6",480
"480","BETU.PAP","7",1151
"480","BETU.PAP","8",133
"480","BETU.PAP","9",22
"480","BETU.PAP","10",0
"481","BETU.PAP","1",89
"481","BETU.PAP","2",4
"481","BETU.PAP","3",282
"481","BETU.PAP","4",11
"481","BETU.PAP","5",322
"481","BETU.PAP","6",1292
"481","BETU.PAP","7",2584
"481","BETU.PAP","8",222
"481","BETU.PAP","9",140
"481","BETU.PAP","10",0
"483","BETU.PAP","1",2
"483","BETU.PAP","2",0
"483","BETU.PAP","3",23
"483","BETU.PAP","4",2
"483","BETU.PAP","5",173
"483","BETU.PAP","6",401
"483","BETU.PAP","7",987
"483","BETU.PAP","8",76
"483","BETU.PAP","9",3
"483","BETU.PAP","10",0
"484","BETU.PAP","1",13
"484","BETU.PAP","2",2
"484","BETU.PAP","3",28
"484","BETU.PAP","4",3
"484","BETU.PAP","5",99
"484","BETU.PAP","6",265
"484","BETU.PAP","7",701
"484","BETU.PAP","8",57
"484","BETU.PAP","9",12
"484","BETU.PAP","10",0
"485","BETU.PAP","1",45
"485","BETU.PAP","2",7
"485","BETU.PAP","3",76
"485","BETU.PAP","4",8
"485","BETU.PAP","5",272
"485","BETU.PAP","6",636
"485","BETU.PAP","7",1497
"485","BETU.PAP","8",189
"485","BETU.PAP","9",34
"485","BETU.PAP","10",0
"487","BETU.PAP","1",62
"487","BETU.PAP","2",4
"487","BETU.PAP","3",160
"487","BETU.PAP","4",10
"487","BETU.PAP","5",326
"487","BETU.PAP","6",906
"487","BETU.PAP","7",1853
"487","BETU.PAP","8",221
"487","BETU.PAP","9",74
"487","BETU.PAP","10",0
"488","BETU.PAP","1",0
"488","BETU.PAP","2",0
"488","BETU.PAP","3",3
"488","BETU.PAP","4",0
"488","BETU.PAP","5",118
"488","BETU.PAP","6",231
"488","BETU.PAP","7",607
"488","BETU.PAP","8",34
"488","BETU.PAP","9",0
"488","BETU.PAP","10",0
"491","BETU.PAP","1",11
"491","BETU.PAP","2",1
"491","BETU.PAP","3",58
"491","BETU.PAP","4",3
"491","BETU.PAP","5",167
"491","BETU.PAP","6",458
"491","BETU.PAP","7",1062
"491","BETU.PAP","8",66
"491","BETU.PAP","9",19
"491","BETU.PAP","10",0
"493","BETU.PAP","1",11
"493","BETU.PAP","2",1
"493","BETU.PAP","3",36
"493","BETU.PAP","4",2
"493","BETU.PAP","5",122
"493","BETU.PAP","6",319
"493","BETU.PAP","7",739
"493","BETU.PAP","8",61
"493","BETU.PAP","9",13
"493","BETU.PAP","10",0
"496","BETU.PAP","1",75
"496","BETU.PAP","2",5
"496","BETU.PAP","3",183
"496","BETU.PAP","4",10
"496","BETU.PAP","5",554
"496","BETU.PAP","6",1340
"496","BETU.PAP","7",2778
"496","BETU.PAP","8",401
"496","BETU.PAP","9",89
"496","BETU.PAP","10",0
"497","BETU.PAP","1",52
"497","BETU.PAP","2",3
"497","BETU.PAP","3",134
"497","BETU.PAP","4",7
"497","BETU.PAP","5",397
"497","BETU.PAP","6",989
"497","BETU.PAP","7",2076
"497","BETU.PAP","8",286
"497","BETU.PAP","9",65
"497","BETU.PAP","10",0
"498","BETU.PAP","1",67
"498","BETU.PAP","2",4
"498","BETU.PAP","3",168
"498","BETU.PAP","4",10
"498","BETU.PAP","5",538
"498","BETU.PAP","6",1268
"498","BETU.PAP","7",2665
"498","BETU.PAP","8",367
"498","BETU.PAP","9",79
"498","BETU.PAP","10",0
"499","BETU.PAP","1",3
"499","BETU.PAP","2",0
"499","BETU.PAP","3",19
"499","BETU.PAP","4",1
"499","BETU.PAP","5",137
"499","BETU.PAP","6",261
"499","BETU.PAP","7",629
"499","BETU.PAP","8",73
"499","BETU.PAP","9",5
"499","BETU.PAP","10",0
"500","BETU.PAP","1",87
"500","BETU.PAP","2",5
"500","BETU.PAP","3",202
"500","BETU.PAP","4",11
"500","BETU.PAP","5",592
"500","BETU.PAP","6",1430
"500","BETU.PAP","7",2936
"500","BETU.PAP","8",446
"500","BETU.PAP","9",101
"500","BETU.PAP","10",0
"501","BETU.PAP","1",3
"501","BETU.PAP","2",0
"501","BETU.PAP","3",15
"501","BETU.PAP","4",1
"501","BETU.PAP","5",88
"501","BETU.PAP","6",187
"501","BETU.PAP","7",462
"501","BETU.PAP","8",44
"501","BETU.PAP","9",5
"501","BETU.PAP","10",0
"502","BETU.PAP","1",51
"502","BETU.PAP","2",3
"502","BETU.PAP","3",144
"502","BETU.PAP","4",7
"502","BETU.PAP","5",350
"502","BETU.PAP","6",923
"502","BETU.PAP","7",1936
"502","BETU.PAP","8",225
"502","BETU.PAP","9",68
"502","BETU.PAP","10",0
"503","BETU.PAP","1",23
"503","BETU.PAP","2",2
"503","BETU.PAP","3",81
"503","BETU.PAP","4",5
"503","BETU.PAP","5",231
"503","BETU.PAP","6",591
"503","BETU.PAP","7",1313
"503","BETU.PAP","8",130
"503","BETU.PAP","9",35
"503","BETU.PAP","10",0
"504","BETU.PAP","1",209
"504","BETU.PAP","2",12
"504","BETU.PAP","3",553
"504","BETU.PAP","4",24
"504","BETU.PAP","5",1057
"504","BETU.PAP","6",3051
"504","BETU.PAP","7",6004
"504","BETU.PAP","8",780
"504","BETU.PAP","9",263
"504","BETU.PAP","10",0
"505","BETU.PAP","1",10
"505","BETU.PAP","2",1
"505","BETU.PAP","3",29
"505","BETU.PAP","4",2
"505","BETU.PAP","5",106
"505","BETU.PAP","6",254
"505","BETU.PAP","7",579
"505","BETU.PAP","8",65
"505","BETU.PAP","9",12
"505","BETU.PAP","10",0
"506","BETU.PAP","1",117
"506","BETU.PAP","2",7
"506","BETU.PAP","3",290
"506","BETU.PAP","4",14
"506","BETU.PAP","5",811
"506","BETU.PAP","6",2039
"506","BETU.PAP","7",4163
"506","BETU.PAP","8",622
"506","BETU.PAP","9",146
"506","BETU.PAP","10",0
"507","BETU.PAP","1",0
"507","BETU.PAP","2",0
"507","BETU.PAP","3",5
"507","BETU.PAP","4",0
"507","BETU.PAP","5",46
"507","BETU.PAP","6",112
"507","BETU.PAP","7",287
"507","BETU.PAP","8",19
"507","BETU.PAP","9",1
"507","BETU.PAP","10",0
"508","BETU.PAP","1",0
"508","BETU.PAP","2",0
"508","BETU.PAP","3",0
"508","BETU.PAP","4",0
"508","BETU.PAP","5",0
"508","BETU.PAP","6",0
"508","BETU.PAP","7",0
"508","BETU.PAP","8",0
"508","BETU.PAP","9",0
"508","BETU.PAP","10",0
"509","BETU.PAP","1",134
"509","BETU.PAP","2",8
"509","BETU.PAP","3",314
"509","BETU.PAP","4",16
"509","BETU.PAP","5",902
"509","BETU.PAP","6",2225
"509","BETU.PAP","7",4510
"509","BETU.PAP","8",723
"509","BETU.PAP","9",165
"509","BETU.PAP","10",0
"513","BETU.PAP","1",89
"513","BETU.PAP","2",5
"513","BETU.PAP","3",291
"513","BETU.PAP","4",12
"513","BETU.PAP","5",602
"513","BETU.PAP","6",1767
"513","BETU.PAP","7",3561
"513","BETU.PAP","8",454
"513","BETU.PAP","9",136
"513","BETU.PAP","10",0
"522","BETU.PAP","1",57
"522","BETU.PAP","2",7
"522","BETU.PAP","3",120
"522","BETU.PAP","4",10
"522","BETU.PAP","5",377
"522","BETU.PAP","6",932
"522","BETU.PAP","7",2097
"522","BETU.PAP","8",265
"522","BETU.PAP","9",55
"522","BETU.PAP","10",0
"305","LARI.LAR","1",23
"305","LARI.LAR","2",3
"305","LARI.LAR","3",89
"305","LARI.LAR","4",6
"305","LARI.LAR","5",91
"305","LARI.LAR","6",414
"305","LARI.LAR","7",911
"305","LARI.LAR","8",35
"305","LARI.LAR","9",32
"305","LARI.LAR","10",0
"307","LARI.LAR","1",10
"307","LARI.LAR","2",2
"307","LARI.LAR","3",34
"307","LARI.LAR","4",3
"307","LARI.LAR","5",36
"307","LARI.LAR","6",180
"307","LARI.LAR","7",424
"307","LARI.LAR","8",13
"307","LARI.LAR","9",12
"307","LARI.LAR","10",0
"308","LARI.LAR","1",12
"308","LARI.LAR","2",1
"308","LARI.LAR","3",45
"308","LARI.LAR","4",3
"308","LARI.LAR","5",26
"308","LARI.LAR","6",203
"308","LARI.LAR","7",468
"308","LARI.LAR","8",13
"308","LARI.LAR","9",15
"308","LARI.LAR","10",0
"309","LARI.LAR","1",4
"309","LARI.LAR","2",1
"309","LARI.LAR","3",16
"309","LARI.LAR","4",1
"309","LARI.LAR","5",15
"309","LARI.LAR","6",96
"309","LARI.LAR","7",239
"309","LARI.LAR","8",5
"309","LARI.LAR","9",5
"309","LARI.LAR","10",0
"310","LARI.LAR","1",6
"310","LARI.LAR","2",0
"310","LARI.LAR","3",40
"310","LARI.LAR","4",3
"310","LARI.LAR","5",70
"310","LARI.LAR","6",232
"310","LARI.LAR","7",536
"310","LARI.LAR","8",25
"310","LARI.LAR","9",9
"310","LARI.LAR","10",0
"311","LARI.LAR","1",0
"311","LARI.LAR","2",0
"311","LARI.LAR","3",0
"311","LARI.LAR","4",0
"311","LARI.LAR","5",0
"311","LARI.LAR","6",0
"311","LARI.LAR","7",0
"311","LARI.LAR","8",0
"311","LARI.LAR","9",0
"311","LARI.LAR","10",0
"314","LARI.LAR","1",0
"314","LARI.LAR","2",0
"314","LARI.LAR","3",0
"314","LARI.LAR","4",0
"314","LARI.LAR","5",0
"314","LARI.LAR","6",0
"314","LARI.LAR","7",0
"314","LARI.LAR","8",0
"314","LARI.LAR","9",0
"314","LARI.LAR","10",0
"315","LARI.LAR","1",0
"315","LARI.LAR","2",0
"315","LARI.LAR","3",0
"315","LARI.LAR","4",0
"315","LARI.LAR","5",0
"315","LARI.LAR","6",0
"315","LARI.LAR","7",0
"315","LARI.LAR","8",0
"315","LARI.LAR","9",0
"315","LARI.LAR","10",0
"316","LARI.LAR","1",8
"316","LARI.LAR","2",1
"316","LARI.LAR","3",37
"316","LARI.LAR","4",4
"316","LARI.LAR","5",7
"316","LARI.LAR","6",162
"316","LARI.LAR","7",405
"316","LARI.LAR","8",3
"316","LARI.LAR","9",11
"316","LARI.LAR","10",0
"319","LARI.LAR","1",0
"319","LARI.LAR","2",0
"319","LARI.LAR","3",1
"319","LARI.LAR","4",0
"319","LARI.LAR","5",0
"319","LARI.LAR","6",12
"319","LARI.LAR","7",40
"319","LARI.LAR","8",0
"319","LARI.LAR","9",0
"319","LARI.LAR","10",0
"320","LARI.LAR","1",0
"320","LARI.LAR","2",0
"320","LARI.LAR","3",0
"320","LARI.LAR","4",0
"320","LARI.LAR","5",0
"320","LARI.LAR","6",0
"320","LARI.LAR","7",0
"320","LARI.LAR","8",0
"320","LARI.LAR","9",0
"320","LARI.LAR","10",0
"323","LARI.LAR","1",0
"323","LARI.LAR","2",0
"323","LARI.LAR","3",1
"323","LARI.LAR","4",0
"323","LARI.LAR","5",3
"323","LARI.LAR","6",26
"323","LARI.LAR","7",79
"323","LARI.LAR","8",0
"323","LARI.LAR","9",0
"323","LARI.LAR","10",0
"328","LARI.LAR","1",7
"328","LARI.LAR","2",0
"328","LARI.LAR","3",41
"328","LARI.LAR","4",3
"328","LARI.LAR","5",42
"328","LARI.LAR","6",204
"328","LARI.LAR","7",469
"328","LARI.LAR","8",14
"328","LARI.LAR","9",10
"328","LARI.LAR","10",0
"339","LARI.LAR","1",0
"339","LARI.LAR","2",0
"339","LARI.LAR","3",0
"339","LARI.LAR","4",0
"339","LARI.LAR","5",0
"339","LARI.LAR","6",0
"339","LARI.LAR","7",0
"339","LARI.LAR","8",0
"339","LARI.LAR","9",0
"339","LARI.LAR","10",0
"346","LARI.LAR","1",13
"346","LARI.LAR","2",1
"346","LARI.LAR","3",63
"346","LARI.LAR","4",7
"346","LARI.LAR","5",0
"346","LARI.LAR","6",256
"346","LARI.LAR","7",633
"346","LARI.LAR","8",0
"346","LARI.LAR","9",18
"346","LARI.LAR","10",0
"359","LARI.LAR","1",0
"359","LARI.LAR","2",0
"359","LARI.LAR","3",0
"359","LARI.LAR","4",0
"359","LARI.LAR","5",0
"359","LARI.LAR","6",0
"359","LARI.LAR","7",0
"359","LARI.LAR","8",0
"359","LARI.LAR","9",0
"359","LARI.LAR","10",0
"360","LARI.LAR","1",0
"360","LARI.LAR","2",0
"360","LARI.LAR","3",5
"360","LARI.LAR","4",0
"360","LARI.LAR","5",0
"360","LARI.LAR","6",51
"360","LARI.LAR","7",141
"360","LARI.LAR","8",0
"360","LARI.LAR","9",1
"360","LARI.LAR","10",0
"365","LARI.LAR","1",137
"365","LARI.LAR","2",9
"365","LARI.LAR","3",402
"365","LARI.LAR","4",22
"365","LARI.LAR","5",391
"365","LARI.LAR","6",1628
"365","LARI.LAR","7",3270
"365","LARI.LAR","8",216
"365","LARI.LAR","9",189
"365","LARI.LAR","10",0
"367","LARI.LAR","1",11
"367","LARI.LAR","2",2
"367","LARI.LAR","3",37
"367","LARI.LAR","4",3
"367","LARI.LAR","5",59
"367","LARI.LAR","6",216
"367","LARI.LAR","7",500
"367","LARI.LAR","8",25
"367","LARI.LAR","9",13
"367","LARI.LAR","10",0
"368","LARI.LAR","1",7
"368","LARI.LAR","2",1
"368","LARI.LAR","3",47
"368","LARI.LAR","4",7
"368","LARI.LAR","5",93
"368","LARI.LAR","6",252
"368","LARI.LAR","7",607
"368","LARI.LAR","8",48
"368","LARI.LAR","9",13
"368","LARI.LAR","10",0
