"landtype","spp","poolID","amountAtT0"
"198","ACER.RUB","3",60
"198","ACER.RUB","4",4
"198","ACER.RUB","5",305
"198","ACER.RUB","6",378
"198","ACER.RUB","7",758
"198","ACER.RUB","8",149
"198","ACER.RUB","9",22
"198","ACER.RUB","10",0
"275","ACER.RUB","1",0
"275","ACER.RUB","2",0
"275","ACER.RUB","3",0
"275","ACER.RUB","4",0
"275","ACER.RUB","5",0
"275","ACER.RUB","6",0
"275","ACER.RUB","7",0
"275","ACER.RUB","8",0
"275","ACER.RUB","9",0
"275","ACER.RUB","10",0
"276","ACER.RUB","1",0
"276","ACER.RUB","2",0
"276","ACER.RUB","3",0
"276","ACER.RUB","4",0
"276","ACER.RUB","5",1
"276","ACER.RUB","6",3
"276","ACER.RUB","7",6
"276","ACER.RUB","8",0
"276","ACER.RUB","9",0
"276","ACER.RUB","10",0
"277","ACER.RUB","1",0
"277","ACER.RUB","2",0
"277","ACER.RUB","3",0
"277","ACER.RUB","4",0
"277","ACER.RUB","5",0
"277","ACER.RUB","6",0
"277","ACER.RUB","7",0
"277","ACER.RUB","8",0
"277","ACER.RUB","9",0
"277","ACER.RUB","10",0
"278","ACER.RUB","1",0
"278","ACER.RUB","2",0
"278","ACER.RUB","3",0
"278","ACER.RUB","4",0
"278","ACER.RUB","5",0
"278","ACER.RUB","6",0
"278","ACER.RUB","7",0
"278","ACER.RUB","8",0
"278","ACER.RUB","9",0
"278","ACER.RUB","10",0
"283","ACER.RUB","1",0
"283","ACER.RUB","2",0
"283","ACER.RUB","3",0
"283","ACER.RUB","4",0
"283","ACER.RUB","5",0
"283","ACER.RUB","6",0
"283","ACER.RUB","7",0
"283","ACER.RUB","8",0
"283","ACER.RUB","9",0
"283","ACER.RUB","10",0
"284","ACER.RUB","1",0
"284","ACER.RUB","2",0
"284","ACER.RUB","3",0
"284","ACER.RUB","4",0
"284","ACER.RUB","5",0
"284","ACER.RUB","6",0
"284","ACER.RUB","7",0
"284","ACER.RUB","8",0
"284","ACER.RUB","9",0
"284","ACER.RUB","10",0
"288","ACER.RUB","1",207
"288","ACER.RUB","2",8
"288","ACER.RUB","3",265
"288","ACER.RUB","4",56
"288","ACER.RUB","5",458
"288","ACER.RUB","6",1252
"288","ACER.RUB","7",2423
"288","ACER.RUB","8",252
"288","ACER.RUB","9",115
"288","ACER.RUB","10",0
"289","ACER.RUB","1",263
"289","ACER.RUB","2",9
"289","ACER.RUB","3",318
"289","ACER.RUB","4",50
"289","ACER.RUB","5",985
"289","ACER.RUB","6",1667
"289","ACER.RUB","7",3206
"289","ACER.RUB","8",532
"289","ACER.RUB","9",142
"289","ACER.RUB","10",0
"90","ACER.SAH","1",0
"90","ACER.SAH","2",0
"90","ACER.SAH","3",8
"90","ACER.SAH","4",0
"90","ACER.SAH","5",66
"90","ACER.SAH","6",123
"90","ACER.SAH","7",287
"90","ACER.SAH","8",18
"90","ACER.SAH","9",0
"90","ACER.SAH","10",0
"91","ACER.SAH","1",1
"91","ACER.SAH","2",0
"91","ACER.SAH","3",12
"91","ACER.SAH","4",1
"91","ACER.SAH","5",148
"91","ACER.SAH","6",208
