"landtype","spp","poolID","amountAtT0"
"121","LARI.LAR","6",157
"121","LARI.LAR","7",352
"121","LARI.LAR","8",5
"121","LARI.LAR","9",15
"121","LARI.LAR","10",0
"125","LARI.LAR","1",81
"125","LARI.LAR","2",5
"125","LARI.LAR","3",168
"125","LARI.LAR","4",10
"125","LARI.LAR","5",106
"125","LARI.LAR","6",620
"125","LARI.LAR","7",1271
"125","LARI.LAR","8",52
"125","LARI.LAR","9",82
"125","LARI.LAR","10",0
"129","LARI.LAR","1",0
"129","LARI.LAR","2",0
"129","LARI.LAR","3",1
"129","LARI.LAR","4",0
"129","LARI.LAR","5",0
"129","LARI.LAR","6",14
"129","LARI.LAR","7",42
"129","LARI.LAR","8",0
"129","LARI.LAR","9",0
"129","LARI.LAR","10",0
"53","PICE.GLA","1",483
"53","PICE.GLA","2",28
"53","PICE.GLA","3",664
"53","PICE.GLA","4",59
"53","PICE.GLA","5",860
"53","PICE.GLA","6",2805
"53","PICE.GLA","7",5965
"53","PICE.GLA","8",405
"53","PICE.GLA","9",298
"53","PICE.GLA","10",0
"54","PICE.GLA","1",615
"54","PICE.GLA","2",34
"54","PICE.GLA","3",851
"54","PICE.GLA","4",71
"54","PICE.GLA","5",1076
"54","PICE.GLA","6",3497
"54","PICE.GLA","7",7339
"54","PICE.GLA","8",539
"54","PICE.GLA","9",383
"54","PICE.GLA","10",0
"59","PICE.GLA","1",594
"59","PICE.GLA","2",31
"59","PICE.GLA","3",842
"59","PICE.GLA","4",69
"59","PICE.GLA","5",925
"59","PICE.GLA","6",3382
"59","PICE.GLA","7",7059
"59","PICE.GLA","8",459
"59","PICE.GLA","9",395
"59","PICE.GLA","10",0
"60","PICE.GLA","1",610
"60","PICE.GLA","2",31
"60","PICE.GLA","3",840
"60","PICE.GLA","4",74
"60","PICE.GLA","5",667
"60","PICE.GLA","6",3341
"60","PICE.GLA","7",6956
"60","PICE.GLA","8",349
"60","PICE.GLA","9",427
"60","PICE.GLA","10",0
"63","PICE.GLA","1",6
"63","PICE.GLA","2",0
"63","PICE.GLA","3",49
"63","PICE.GLA","4",3
"63","PICE.GLA","5",477
"63","PICE.GLA","6",707
"63","PICE.GLA","7",1633
"63","PICE.GLA","8",150
"63","PICE.GLA","9",3
"63","PICE.GLA","10",0
"71","PICE.GLA","1",792
"71","PICE.GLA","2",44
"71","PICE.GLA","3",1128
"71","PICE.GLA","4",90
"71","PICE.GLA","5",1197
"71","PICE.GLA","6",4444
"71","PICE.GLA","7",9275
"71","PICE.GLA","8",599
"71","PICE.GLA","9",517
"71","PICE.GLA","10",0
"118","PICE.GLA","1",631
"118","PICE.GLA","2",32
"118","PICE.GLA","3",819
"118","PICE.GLA","4",61
"118","PICE.GLA","5",1221
"118","PICE.GLA","6",3471
"118","PICE.GLA","7",7060
"118","PICE.GLA","8",713
