ID_POE,category_order,Category,latitude,longitude,biome,reg_eco,VEG_POT,ind,codInd,Total_SOC,SOC_mineral,SOC_organic
9201009205,1,tolerant hardwood,45.726933,-70.535521,Temperate,3d,FE3,FE3_3d,424,163.911371646228,75.3506853902278,88.560686256
9201006302,1,tolerant hardwood,45.936909,-71.715578,Temperate,3d,FE3,FE3_3d,424,165.133877024446,127.179297200446,37.954579824
8830602702,1,tolerant hardwood,47.183809,-70.144597,Temperate,3d,FE3,FE3_3d,424,165.985972714563,71.0995231545633,94.88644956
8610111008,1,tolerant hardwood,47.132154,-70.150174,Temperate,3d,FE3,FE3_3d,424,166.861689225468,116.255582793468,50.606106432
9002903405,1,tolerant hardwood,46.156755,-71.22234,Temperate,3d,FE3,FE3_3d,424,167.758474439003,91.8493147910031,75.909159648
9201008302,1,tolerant hardwood,45.715758,-70.55662,Temperate,3d,FE3,FE3_3d,424,168.38945414874,143.08640093274,25.303053216
9201010104,1,tolerant hardwood,45.394233,-71.055567,Temperate,3d,FE3,FE3_3d,424,168.82952732168,101.29510283168,67.53442449
8610112205,1,tolerant hardwood,46.819157,-70.365133,Temperate,3d,FE3,FE3_3d,424,174.024408842035,47.5091427620351,126.51526608
8610111505,1,tolerant hardwood,46.973197,-70.329641,Temperate,3d,FE3,FE3_3d,424,174.232224797102,136.277644973102,37.954579824
9201000101,1,tolerant hardwood,46.337236,-70.978128,Temperate,3d,FE3,FE3_3d,424,176.153798453349,135.586487854149,40.5673105992
9201000302,1,tolerant hardwood,46.153226,-70.760145,Temperate,3d,FE3,FE3_3d,424,181.163403324426,149.534586804426,31.62881652
8610111309,1,tolerant hardwood,47.022877,-70.314434,Temperate,3d,FE3,FE3_3d,424,184.773064484795,83.560851620795,101.212212864
8830600602,1,tolerant hardwood,46.39326,-70.418536,Temperate,3d,FE3,FE3_3d,424,184.882644861192,134.276538429192,50.606106432
9201001705,1,tolerant hardwood,45.795114,-70.424422,Temperate,3d,FE3,FE3_3d,424,185.686092100283,78.1481159322832,107.537976168
9201000202,1,tolerant hardwood,46.17754,-70.894146,Temperate,3d,FE3,FE3_3d,424,186.859339532846,155.230523012846,31.62881652
9201000304,1,tolerant hardwood,46.152255,-70.763546,Temperate,3d,FE3,FE3_3d,424,190.680990638986,95.7945410789856,94.88644956
8610111904,1,tolerant hardwood,46.983206,-70.415357,Temperate,3d,FE3,FE3_3d,424,200.91610120591,133.30391687391,67.612184332
9201007605,1,tolerant hardwood,45.607533,-71.270111,Temperate,3d,FE3,FE3_3d,424,207.214134615636,169.259554791636,37.954579824
9201004301,1,tolerant hardwood,45.756416,-70.928975,Temperate,3d,FE3,FE3_3d,424,214.659981520791,183.031165000791,31.62881652
9201000801,1,tolerant hardwood,46.063183,-70.846736,Temperate,3d,FE3,FE3_3d,424,217.422574530587,70.5575572205867,146.86501731
9201000605,1,tolerant hardwood,46.080871,-70.812738,Temperate,3d,FE3,FE3_3d,424,227.931786548612,152.022626900612,75.909159648
8830600103,1,tolerant hardwood,46.429524,-70.805892,Temperate,3d,FE3,FE3_3d,424,251.887123230019,130.325159148019,121.561964082
9201001301,1,tolerant hardwood,46.242381,-70.850975,Temperate,3d,FE3,FE3_3d,424,351.838366923232,203.262633045232,148.575733878
9002903305,2,intolerant hardwood,46.185569,-71.269961,Temperate,3d,FE3,FE3_3d,424,33.1136112563893,6.06873752358932,27.0448737328
8610112709,2,intolerant hardwood,46.822205,-69.92223,Temperate,3d,FE3,FE3_3d,424,49.0956546619768,23.0150030059768,26.080651656
9201008804,2,intolerant hardwood,45.59241,-70.763118,Temperate,3d,FE3,FE3_3d,424,61.0362631623392,8.87495985033921,52.161303312
8610113004,2,intolerant hardwood,46.640524,-70.143494,Temperate,3d,FE3,FE3_3d,424,81.4509290743963,48.8501145043963,32.60081457
9200802202,2,intolerant hardwood,47.326073,-69.997463,Temperate,3d,FE3,FE3_3d,424,125.278013317884,105.717524575884,19.560488742
9201010302,2,intolerant hardwood,45.418959,-71.34019,Temperate,3d,FE3,FE3_3d,424,143.447504507929,78.2458753679291,65.20162914
9201003602,2,intolerant hardwood,46.241198,-70.694247,Temperate,3d,FE3,FE3_3d,424,157.732904658263,72.9707867762633,84.762117882
9201000405,3,Mixed,45.526297,-70.808718,Temperate,3d,FE3,FE3_3d,424,65.9802401071542,15.3741336751541,50.606106432
8830600101,3,Mixed,46.427332,-70.804864,Temperate,3d,FE3,FE3_3d,424,126.40783589417,44.1729129421698,82.234922952
8830601506,3,Mixed,46.739601,-70.772151,Temperate,3d,FE3,FE3_3d,424,128.594192643713,71.6623229077132,56.931869736
9201105201,3,Mixed,45.012785,-71.883571,Temperate,3d,FE3,FE3_3d,424,150.863998340266,119.235181820266,31.62881652
9201110804,3,Mixed,45.21233,-71.510152,Temperate,3d,FE3,FE3_3d,424,242.091742407639,210.462925887639,31.62881652
8830512306,1,tolerant hardwood,47.537372,-79.0328,Temperate,4a,FE3,FE3_4a,312,25.1919197912721,18.5162371862721,6.675682605
8830309007,1,tolerant hardwood,47.335961,-79.144662,Temperate,4a,FE3,FE3_4a,312,58.444878987236,26.816062467236,31.62881652
9200910305,1,tolerant hardwood,47.707347,-78.414011,Temperate,4a,FE3,FE3_4a,312,116.112593379541,90.8095401635407,25.303053216
9002605506,1,tolerant hardwood,47.340459,-77.546615,Temperate,4b,FE3,FE3_4b,346,29.4610501793373,4.15799696333726,25.303053216
9101001703,1,tolerant hardwood,47.284113,-76.578354,Temperate,4b,FE3,FE3_4b,346,40.4715234443506,15.1684702283506,25.303053216
8830307604,1,tolerant hardwood,47.277422,-78.642288,Temperate,4b,FE3,FE3_4b,346,43.0946063148758,11.4657897948758,31.62881652
9002604902,1,tolerant hardwood,46.811928,-76.639082,Temperate,4b,FE3,FE3_4b,346,43.2209327114347,24.2436427994347,18.977289912
8940601405,1,tolerant hardwood,46.950687,-75.390723,Temperate,4b,FE3,FE3_4b,346,46.9671424178744,21.6640892018744,25.303053216
9002602804,1,tolerant hardwood,47.323839,-77.427059,Temperate,4b,FE3,FE3_4b,346,47.6149748046644,28.6376848926644,18.977289912
9101002604,1,tolerant hardwood,47.366612,-76.125748,Temperate,4b,FE3,FE3_4b,346,48.3920166415411,23.0889634255411,25.303053216
9101000902,1,tolerant hardwood,47.291745,-77.686281,Temperate,4b,FE3,FE3_4b,346,53.7819031505983,22.1530866305983,31.62881652
9002601001,1,tolerant hardwood,46.824944,-76.466486,Temperate,4b,FE3,FE3_4b,346,57.6353275187153,32.3322743027153,25.303053216
9002607805,1,tolerant hardwood,46.992734,-76.84096,Temperate,4b,FE3,FE3_4b,346,61.2254519345099,42.2481620225099,18.977289912
9200910404,1,tolerant hardwood,47.664932,-78.403226,Temperate,4b,FE3,FE3_4b,346,62.3466071075269,43.3693171955269,18.977289912
9101002204,1,tolerant hardwood,47.338334,-76.853276,Temperate,4b,FE3,FE3_4b,346,69.6062248238392,37.9774083038392,31.62881652
9101000203,1,tolerant hardwood,47.232326,-76.086585,Temperate,4b,FE3,FE3_4b,346,72.2468955031702,53.2696055911702,18.977289912
8940601805,1,tolerant hardwood,46.990649,-74.879798,Temperate,4b,FE3,FE3_4b,346,77.5131248899414,58.5358349779414,18.977289912
8940601705,1,tolerant hardwood,46.98753,-75.118902,Temperate,4b,FE3,FE3_4b,346,89.844536683697,77.193010075697,12.651526608
9002710604,1,tolerant hardwood,46.930974,-76.274881,Temperate,4b,FE3,FE3_4b,346,91.4325725690347,47.1522294410347,44.280343128
8940705104,1,tolerant hardwood,46.818654,-74.790507,Temperate,4b,FE3,FE3_4b,346,92.4420870876627,48.1617439596627,44.280343128
9002609903,1,tolerant hardwood,46.883389,-76.636183,Temperate,4b,FE3,FE3_4b,346,94.5471237728084,69.2440705568084,25.303053216
8830306004,1,tolerant hardwood,47.057919,-78.210168,Temperate,4b,FE3,FE3_4b,346,94.6180929256146,56.6635131016146,37.954579824
8830404607,1,tolerant hardwood,47.280657,-77.974238,Temperate,4b,FE3,FE3_4b,346,96.1225852784232,45.5164788464232,50.606106432
9101000201,1,tolerant hardwood,47.229698,-76.086222,Temperate,4b,FE3,FE3_4b,346,102.14173168858,64.1871518645803,37.954579824
8830515306,1,tolerant hardwood,46.7328,-77.367958,Temperate,4b,FE3,FE3_4b,346,102.630614322061,77.3275611060605,25.303053216
9101004804,1,tolerant hardwood,47.095042,-75.820936,Temperate,4b,FE3,FE3_4b,346,102.737225847378,26.8280661993777,75.909159648
9101004802,1,tolerant hardwood,47.097465,-75.825977,Temperate,4b,FE3,FE3_4b,346,103.343404530667,65.3888247066669,37.954579824
9101003404,1,tolerant hardwood,47.59567,-76.006975,Temperate,4b,FE3,FE3_4b,346,107.659239419625,76.0304228996249,31.62881652
9002602905,1,tolerant hardwood,47.181019,-77.51251,Temperate,4b,FE3,FE3_4b,346,107.994560535637,89.0172706236368,18.977289912
8830404706,1,tolerant hardwood,47.32625,-77.978933,Temperate,4b,FE3,FE3_4b,346,109.783919570676,78.1551030506755,31.62881652
9101000605,1,tolerant hardwood,47.036624,-76.146694,Temperate,4b,FE3,FE3_4b,346,112.532049869216,87.228996653216,25.303053216
9002608903,1,tolerant hardwood,46.759643,-77.041127,Temperate,4b,FE3,FE3_4b,346,115.831449461571,96.8541595495713,18.977289912
8830403803,1,tolerant hardwood,46.997801,-77.903506,Temperate,4b,FE3,FE3_4b,346,116.921952913416,85.293136393416,31.62881652
9002602505,1,tolerant hardwood,46.940933,-77.52149,Temperate,4b,FE3,FE3_4b,346,117.477920483787,85.8491039637866,31.62881652
8940600406,1,tolerant hardwood,46.816225,-74.965399,Temperate,4b,FE3,FE3_4b,346,118.525831417534,93.2227782015338,25.303053216
8940705005,1,tolerant hardwood,46.900761,-74.804341,Temperate,4b,FE3,FE3_4b,346,121.321130481727,64.3892607457268,56.931869736
9002609103,1,tolerant hardwood,46.831416,-77.206292,Temperate,4b,FE3,FE3_4b,346,126.6954706531,114.0439440451,12.651526608
9002610505,1,tolerant hardwood,46.887663,-76.421793,Temperate,4b,FE3,FE3_4b,346,128.293121749333,90.3385419253329,37.954579824
8940705002,1,tolerant hardwood,46.894895,-74.803608,Temperate,4b,FE3,FE3_4b,346,132.322405885775,94.3678260617747,37.954579824
8940600503,1,tolerant hardwood,46.884564,-75.009686,Temperate,4b,FE3,FE3_4b,346,138.51556865001,87.9094622180098,50.606106432
9200911905,1,tolerant hardwood,47.39519,-77.638895,Temperate,4b,FE3,FE3_4b,346,141.084614372906,103.130034548906,37.954579824
8940602203,1,tolerant hardwood,47.050168,-75.366049,Temperate,4b,FE3,FE3_4b,346,142.2900401012,123.3127501892,18.977289912
9101001804,1,tolerant hardwood,47.333858,-76.663986,Temperate,4b,FE3,FE3_4b,346,143.568662287118,105.614082463118,37.954579824
9002605203,1,tolerant hardwood,46.917393,-77.232078,Temperate,4b,FE3,FE3_4b,346,145.881173091441,88.9493033554406,56.931869736
9101004705,1,tolerant hardwood,47.053697,-75.889684,Temperate,4b,FE3,FE3_4b,346,147.099037599055,109.144457775055,37.954579824
9002611005,1,tolerant hardwood,47.156526,-76.670351,Temperate,4b,FE3,FE3_4b,346,148.065247153985,122.762193937985,25.303053216
8830403703,1,tolerant hardwood,47.002539,-77.820532,Temperate,4b,FE3,FE3_4b,346,148.943871581989,129.966581669989,18.977289912
9101004702,1,tolerant hardwood,47.04792,-75.884314,Temperate,4b,FE3,FE3_4b,346,149.658121814247,118.029305294247,31.62881652
8830403607,1,tolerant hardwood,46.923714,-77.82445,Temperate,4b,FE3,FE3_4b,346,150.663422177839,106.383079049839,44.280343128
8830404207,1,tolerant hardwood,47.081413,-77.898207,Temperate,4b,FE3,FE3_4b,346,153.514797875947,121.885981355947,31.62881652
9101000104,1,tolerant hardwood,47.137761,-76.18862,Temperate,4b,FE3,FE3_4b,346,161.629171627854,130.000355107854,31.62881652
9002610504,1,tolerant hardwood,46.888849,-76.420426,Temperate,4b,FE3,FE3_4b,346,163.833538759961,125.878958935961,37.954579824
8940600505,1,tolerant hardwood,46.88513,-75.002729,Temperate,4b,FE3,FE3_4b,346,164.339133812704,101.081500772704,63.25763304
9101003302,1,tolerant hardwood,47.553654,-76.183055,Temperate,4b,FE3,FE3_4b,346,165.417377808794,146.440087896794,18.977289912
8830305605,1,tolerant hardwood,47.145879,-78.310429,Temperate,4b,FE3,FE3_4b,346,169.366502033365,150.389212121365,18.977289912
8830404502,1,tolerant hardwood,47.156351,-77.811454,Temperate,4b,FE3,FE3_4b,346,170.149038685336,144.845985469336,25.303053216
9101004506,1,tolerant hardwood,47.173899,-75.935062,Temperate,4b,FE3,FE3_4b,346,176.007800376148,150.704747160148,25.303053216
9002601004,1,tolerant hardwood,46.822027,-76.459528,Temperate,4b,FE3,FE3_4b,346,192.11075085446,65.5954847744604,126.51526608
9101002503,1,tolerant hardwood,47.264699,-76.201594,Temperate,4b,FE3,FE3_4b,346,197.457798611785,178.480508699785,18.977289912
8940601402,1,tolerant hardwood,46.945148,-75.394778,Temperate,4b,FE3,FE3_4b,346,202.518050833568,170.889234313568,31.62881652
8940602303,2,intolerant hardwood,47.082651,-75.438124,Temperate,4b,FE3,FE3_4b,346,77.093860491156,51.013208835156,26.080651656
9002608303,2,intolerant hardwood,46.86437,-77.086735,Boreal,4b,FE3,FE3_4b,346,84.9788329874243,52.3780184174243,32.60081457
9101004304,2,intolerant hardwood,47.506759,-77.161363,Temperate,4b,FE3,FE3_4b,346,86.2629384329522,27.5814722069522,58.681466226
8830403505,2,intolerant hardwood,46.938227,-77.956089,Boreal,4b,FE3,FE3_4b,346,108.358560827991,82.2779091719906,26.080651656
9002610602,2,intolerant hardwood,46.953785,-77.28874,Temperate,4b,FE3,FE3_4b,346,162.728828839754,130.128014269754,32.60081457
8830404204,2,intolerant hardwood,47.078974,-77.907164,Temperate,4b,FE3,FE3_4b,346,175.053855274963,135.932877790963,39.120977484
9002609701,2,intolerant hardwood,46.863032,-77.56222,Temperate,4b,FE3,FE3_4b,346,196.169614850472,163.568800280472,32.60081457
8830305501,2,intolerant hardwood,47.227875,-78.33473,Temperate,4b,FE3,FE3_4b,346,208.699675187985,162.242056385985,46.457618802
8830306201,3,Mixed,46.98652,-78.235472,Temperate,4b,FE3,FE3_4b,346,56.7980460457431,37.8207561337431,18.977289912
8830308004,3,Mixed,47.360099,-78.588497,Temperate,4b,FE3,FE3_4b,346,81.7575784875262,62.7802885755262,18.977289912
9002610303,3,Mixed,47.097712,-77.474715,Temperate,4b,FE3,FE3_4b,346,105.263306658015,54.6572002260152,50.606106432
9101000304,3,Mixed,47.157092,-76.450294,Temperate,4b,FE3,FE3_4b,346,107.323186142092,82.0201329260922,25.303053216
9002608802,3,Mixed,46.718167,-77.099354,Temperate,4b,FE3,FE3_4b,346,111.962800866367,61.3566944343666,50.606106432
8940603903,1,tolerant hardwood,47.413698,-75.153239,Temperate,4c,FE3,FE3_4c,359,38.0066288763766,25.3551022683766,12.651526608
8940602904,1,tolerant hardwood,47.21114,-75.130375,Temperate,4c,FE3,FE3_4c,359,39.8063004604935,20.8290105484935,18.977289912
9101306806,1,tolerant hardwood,47.409331,-73.563473,Temperate,4c,FE3,FE3_4c,359,59.6255939506028,40.6483040386028,18.977289912
8940603201,1,tolerant hardwood,47.316778,-75.037894,Temperate,4c,FE3,FE3_4c,359,66.2752450712034,47.2979551592034,18.977289912
8720410205,1,tolerant hardwood,47.113934,-72.061065,Temperate,4c,FE3,FE3_4c,359,67.7225065353139,36.0936900153139,31.62881652
9101305104,1,tolerant hardwood,47.304657,-74.466637,Temperate,4c,FE3,FE3_4c,359,71.9923722402873,46.6893190242873,25.303053216
9407709903,1,tolerant hardwood,47.435269,-75.455758,Temperate,4c,FE3,FE3_4c,359,73.6250119972267,41.9961954772267,31.62881652
8940705703,1,tolerant hardwood,47.363514,-75.658622,Temperate,4c,FE3,FE3_4c,359,81.5373352953648,56.2342820793648,25.303053216
9407709902,1,tolerant hardwood,47.434677,-75.45968,Temperate,4c,FE3,FE3_4c,359,89.6524233386138,58.0236068186138,31.62881652
8940603501,1,tolerant hardwood,47.269186,-75.328775,Temperate,4c,FE3,FE3_4c,359,94.3340580849728,62.7052415649728,31.62881652
9101300401,1,tolerant hardwood,46.693632,-74.466322,Temperate,4c,FE3,FE3_4c,359,97.5442442673246,72.2411910513246,25.303053216
8940704803,1,tolerant hardwood,46.985783,-74.762762,Temperate,4c,FE3,FE3_4c,359,99.3303886756531,80.3530987636531,18.977289912
8940704905,1,tolerant hardwood,46.941862,-74.735708,Temperate,4c,FE3,FE3_4c,359,99.433967696899,74.130914480899,25.303053216
9101306602,1,tolerant hardwood,47.466042,-73.27965,Temperate,4c,FE3,FE3_4c,359,99.5423468257457,55.2620036977457,44.280343128
8940603606,1,tolerant hardwood,47.335274,-75.344384,Temperate,4c,FE3,FE3_4c,359,105.846413318644,80.5433601026442,25.303053216
9101306603,1,tolerant hardwood,47.466651,-73.283242,Temperate,4c,FE3,FE3_4c,359,110.152687170627,65.8723440426273,44.280343128
9002904604,1,tolerant hardwood,46.966157,-71.899419,Temperate,4c,FE3,FE3_4c,359,130.710246806838,35.8237972468381,94.88644956
9101303604,1,tolerant hardwood,47.221975,-74.086034,Temperate,4c,FE3,FE3_4c,359,141.666237591386,103.711657767386,37.954579824
8720410202,1,tolerant hardwood,47.118287,-72.062477,Temperate,4c,FE3,FE3_4c,359,144.506334838051,112.877518318051,31.62881652
9101202106,1,tolerant hardwood,47.579427,-72.365769,Temperate,4c,FE3,FE3_4c,359,147.01138862581,115.38257210581,31.62881652
9407700202,1,tolerant hardwood,47.460087,-75.487927,Temperate,4c,FE3,FE3_4c,359,147.187805434081,121.884752218081,25.303053216
8940704406,1,tolerant hardwood,47.243304,-74.691421,Temperate,4c,FE3,FE3_4c,359,150.637064948908,112.682485124908,37.954579824
9101300102,1,tolerant hardwood,46.695955,-74.194652,Temperate,4c,FE3,FE3_4c,359,193.463565652156,142.857459220156,50.606106432
8940704706,1,tolerant hardwood,47.104581,-74.584143,Temperate,4c,FE3,FE3_4c,359,220.610328901986,182.655749077987,37.954579824
9101302105,2,intolerant hardwood,46.908444,-74.231707,Boreal,4c,FE3,FE3_4c,359,128.95779322412,102.87714156812,26.080651656
9101301005,2,intolerant hardwood,46.793371,-74.105703,Boreal,4c,FE3,FE3_4c,359,157.626882268729,92.4252531287293,65.20162914
8720402405,2,intolerant hardwood,46.95983,-73.231477,Temperate,4c,FE3,FE3_4c,359,214.259530454746,162.098227142746,52.161303312
8720400101,3,Mixed,47.550819,-72.691423,Temperate,4c,FE3,FE3_4c,359,93.5290149585139,60.9282003885139,32.60081457
9101205302,3,Mixed,47.939021,-72.860691,Temperate,4c,FE3,FE3_4c,359,136.145973319152,117.168683407152,18.977289912
9003001103,1,tolerant hardwood,47.778118,-69.963337,Temperate,4d,FE3,FE3_4d,279,65.1679446309261,33.5391281109261,31.62881652
9002906404,1,tolerant hardwood,47.015034,-71.696225,Temperate,4d,FE3,FE3_4d,279,71.5489767041575,27.2686335761574,44.280343128
9002910002,1,tolerant hardwood,47.605422,-70.176798,Temperate,4d,FE3,FE3_4d,279,87.0776476511345,80.3242052021345,6.753442449
9101101704,1,tolerant hardwood,48.441623,-70.682431,Temperate,4d,FE3,FE3_4d,279,107.406952020929,50.4750822849295,56.931869736
9002905503,1,tolerant hardwood,46.978913,-71.310325,Temperate,4d,FE3,FE3_4d,279,157.891683595106,81.9825239471064,75.909159648
9002908502,1,tolerant hardwood,47.236099,-70.632501,Temperate,4d,FE3,FE3_4d,279,163.467941228337,125.513361404337,37.954579824
9002906402,1,tolerant hardwood,47.015553,-71.702511,Temperate,4d,FE3,FE3_4d,279,180.026645834465,135.746302706465,44.280343128
9002908505,2,intolerant hardwood,47.22955,-70.623834,Temperate,4d,FE3,FE3_4d,279,52.5414355295926,6.90029513159258,45.641140398
9003001005,2,intolerant hardwood,47.86922,-69.883339,Temperate,4d,FE3,FE3_4d,279,160.093815858038,120.972838374038,39.120977484
9003002506,2,intolerant hardwood,48.069692,-70.029988,Temperate,4d,FE3,FE3_4d,279,175.228331756813,129.587191358813,45.641140398
8610108906,1,tolerant hardwood,47.698519,-68.416413,Temperate,4f,FE3,FE3_4f,247,48.6507502020355,29.6734602900355,18.977289912
8610108702,1,tolerant hardwood,47.789401,-68.623296,Temperate,4f,FE3,FE3_4f,247,56.0318108791382,37.0545209671382,18.977289912
9200806105,1,tolerant hardwood,48.07845,-68.313562,Temperate,4f,FE3,FE3_4f,247,59.5658585901944,15.2855154621944,44.280343128
9200710801,1,tolerant hardwood,47.929679,-67.376511,Temperate,4f,FE3,FE3_4f,247,60.448897454977,35.1458442389769,25.303053216
8720102104,1,tolerant hardwood,47.421208,-68.622279,Temperate,4f,FE3,FE3_4f,247,60.7539019532968,48.1023753452968,12.651526608
8610110505,1,tolerant hardwood,47.144891,-69.854095,Temperate,4f,FE3,FE3_4f,247,61.314694144977,36.011640928977,25.303053216
8720101202,1,tolerant hardwood,47.523921,-68.490087,Temperate,4f,FE3,FE3_4f,247,62.4047967269084,30.7759802069084,31.62881652
8720200502,1,tolerant hardwood,47.486566,-68.636224,Temperate,4f,FE3,FE3_4f,247,63.6167067573551,13.0106003253551,50.606106432
8610108402,1,tolerant hardwood,47.847873,-68.491894,Temperate,4f,FE3,FE3_4f,247,63.9913841132466,26.0368042892466,37.954579824
9200801903,1,tolerant hardwood,48.094879,-68.437949,Temperate,4f,FE3,FE3_4f,247,64.5122295309052,32.8834130109052,31.62881652
9200805201,1,tolerant hardwood,48.394348,-68.295101,Temperate,4f,FE3,FE3_4f,247,65.4940451460619,18.2199480030618,47.274097143
8720201002,1,tolerant hardwood,47.721575,-68.57866,Temperate,4f,FE3,FE3_4f,247,66.0059128442001,34.3770963242,31.62881652
8610108207,1,tolerant hardwood,47.95,-68.38333,Temperate,4f,FE3,FE3_4f,247,66.5976777356313,28.6430979116313,37.954579824
8610110502,1,tolerant hardwood,47.14122,-69.852241,Temperate,4f,FE3,FE3_4f,247,66.6953270701615,35.0665105501615,31.62881652
8610104602,1,tolerant hardwood,47.101294,-69.661958,Temperate,4f,FE3,FE3_4f,247,68.9602232881398,48.9331754731398,20.027047815
8610104609,1,tolerant hardwood,47.094256,-69.64692,Temperate,4f,FE3,FE3_4f,247,70.4641214743415,45.1610682583415,25.303053216
8610100907,1,tolerant hardwood,47.600484,-69.16743,Temperate,4f,FE3,FE3_4f,247,70.7380052457678,32.7834254217678,37.954579824
8610106608,1,tolerant hardwood,47.969074,-68.882904,Temperate,4f,FE3,FE3_4f,247,71.5359351624464,51.2756078154464,20.260327347
9200801703,1,tolerant hardwood,48.103176,-68.171436,Temperate,4f,FE3,FE3_4f,247,73.2693969757826,47.9663437597826,25.303053216
8610106002,1,tolerant hardwood,47.57559,-68.950767,Temperate,4f,FE3,FE3_4f,247,73.977890858465,29.697547730465,44.280343128
8610107808,1,tolerant hardwood,48.030731,-68.536298,Temperate,4f,FE3,FE3_4f,247,75.5532628460925,31.2729197180925,44.280343128
9200700405,1,tolerant hardwood,48.753891,-67.634133,Temperate,4f,FE3,FE3_4f,247,77.240256928048,58.262967016048,18.977289912
8720101507,1,tolerant hardwood,47.549499,-68.864666,Temperate,4f,FE3,FE3_4f,247,77.3971392795154,26.7910328475154,50.606106432
8610107906,1,tolerant hardwood,48.074392,-68.571372,Temperate,4f,FE3,FE3_4f,247,79.642261789404,41.6876819654039,37.954579824
8610105103,1,tolerant hardwood,47.766082,-69.120605,Temperate,4f,FE3,FE3_4f,247,80.9831773365397,55.6801241205397,25.303053216
8720101705,1,tolerant hardwood,47.415546,-68.965303,Temperate,4f,FE3,FE3_4f,247,81.4612785083522,30.8551720763522,50.606106432
8610108404,1,tolerant hardwood,47.849395,-68.489611,Temperate,4f,FE3,FE3_4f,247,81.6369270598772,37.3565839318773,44.280343128
8720200702,1,tolerant hardwood,47.403881,-68.763301,Temperate,4f,FE3,FE3_4f,247,83.9171720543779,33.3110656223778,50.606106432
8610109902,1,tolerant hardwood,48.160051,-68.944117,Temperate,4f,FE3,FE3_4f,247,88.4746025481038,63.1715493321038,25.303053216
8610104204,1,tolerant hardwood,47.195663,-69.694841,Temperate,4f,FE3,FE3_4f,247,89.8195445729088,63.1168141529088,26.70273042
8610105407,1,tolerant hardwood,47.810552,-68.91931,Temperate,4f,FE3,FE3_4f,247,91.5045255812469,66.2014723652469,25.303053216
8610107602,1,tolerant hardwood,48.049573,-68.436884,Temperate,4f,FE3,FE3_4f,247,94.4710267370723,69.1679735210723,25.303053216
8720200202,1,tolerant hardwood,47.363184,-68.970061,Temperate,4f,FE3,FE3_4f,247,95.5782205300543,63.9494040100543,31.62881652
8610108503,1,tolerant hardwood,47.861485,-68.521332,Temperate,4f,FE3,FE3_4f,247,95.5831576848461,51.3028145568461,44.280343128
8610109609,1,tolerant hardwood,48.012715,-68.811669,Temperate,4f,FE3,FE3_4f,247,95.724716347119,32.467083307119,63.25763304
9200801503,1,tolerant hardwood,48.587653,-68.017159,Temperate,4f,FE3,FE3_4f,247,97.5577395213583,72.2546863053582,25.303053216
8610102802,1,tolerant hardwood,47.492394,-69.636989,Temperate,4f,FE3,FE3_4f,247,97.8753859585816,72.5723327425816,25.303053216
8720101008,1,tolerant hardwood,47.614675,-68.552687,Temperate,4f,FE3,FE3_4f,247,98.4288110741908,66.7999945541907,31.62881652
8610100803,1,tolerant hardwood,47.586306,-69.255331,Temperate,4f,FE3,FE3_4f,247,99.492469474683,80.515179562683,18.977289912
9200700402,1,tolerant hardwood,48.753388,-67.625957,Temperate,4f,FE3,FE3_4f,247,101.01578726253,82.0384973505305,18.977289912
9200802904,1,tolerant hardwood,48.467253,-68.232743,Temperate,4f,FE3,FE3_4f,247,103.677065968346,53.0709595363455,50.606106432
8720101503,1,tolerant hardwood,47.553719,-68.872097,Temperate,4f,FE3,FE3_4f,247,106.059849705849,36.4764533618488,69.583396344
8610106907,1,tolerant hardwood,47.707542,-68.79517,Temperate,4f,FE3,FE3_4f,247,106.170354991245,68.2157751672449,37.954579824
9200801403,1,tolerant hardwood,48.54324,-68.152165,Temperate,4f,FE3,FE3_4f,247,106.942845080896,24.7079221288964,82.234922952
9200706005,1,tolerant hardwood,48.352465,-67.630984,Temperate,4f,FE3,FE3_4f,247,109.332453603535,84.0294003875355,25.303053216
9200806204,1,tolerant hardwood,48.274183,-68.335043,Temperate,4f,FE3,FE3_4f,247,111.445956936606,70.8786463374061,40.5673105992
9200804903,1,tolerant hardwood,47.569737,-69.717476,Temperate,4f,FE3,FE3_4f,247,112.342750863921,61.736644431921,50.606106432
8610108302,1,tolerant hardwood,47.806381,-68.466469,Temperate,4f,FE3,FE3_4f,247,116.425131285393,76.3710356553928,40.05409563
8720200802,1,tolerant hardwood,47.666621,-68.433286,Temperate,4f,FE3,FE3_4f,247,117.23577156261,79.2811917386096,37.954579824
8610108802,1,tolerant hardwood,47.79789,-68.677359,Temperate,4f,FE3,FE3_4f,247,122.334553594025,40.0996306420255,82.234922952
8610100805,1,tolerant hardwood,47.583794,-69.251814,Temperate,4f,FE3,FE3_4f,247,122.3395822954,78.0592391673999,44.280343128
9200801705,1,tolerant hardwood,48.105077,-68.175476,Temperate,4f,FE3,FE3_4f,247,123.417275660004,85.4626958360043,37.954579824
8610105602,1,tolerant hardwood,47.667827,-68.942295,Temperate,4f,FE3,FE3_4f,247,127.563529594787,70.6316598587873,56.931869736
8610106602,1,tolerant hardwood,47.961853,-68.881251,Temperate,4f,FE3,FE3_4f,247,127.741874622507,32.855425062507,94.88644956
8610102204,1,tolerant hardwood,47.489753,-69.20766,Temperate,4f,FE3,FE3_4f,247,127.938638856027,64.6810058160267,63.25763304
