landtype,spp,poolID,decayRate_litReview,decayRate_Hararuk,decayRate_CBM,q10_Hararuk,q10_CBM
472,FAGU.GRA,2,0,0.349,0.5,2.031,2
472,FAGU.GRA,3,0,0.225,0.144,1.154,2
472,FAGU.GRA,4,0,0.23,0.144,2.029,2
472,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
472,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
472,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
472,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
472,FAGU.GRA,9,0,0.047,0.072,2.004,2
472,FAGU.GRA,10,0,0.01,0.01,2,2
473,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
473,FAGU.GRA,2,0,0.349,0.5,2.031,2
473,FAGU.GRA,3,0,0.225,0.144,1.154,2
473,FAGU.GRA,4,0,0.23,0.144,2.029,2
473,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
473,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
473,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
473,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
473,FAGU.GRA,9,0,0.047,0.072,2.004,2
473,FAGU.GRA,10,0,0.01,0.01,2,2
474,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
474,FAGU.GRA,2,0,0.349,0.5,2.031,2
474,FAGU.GRA,3,0,0.225,0.144,1.154,2
474,FAGU.GRA,4,0,0.23,0.144,2.029,2
474,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
474,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
474,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
474,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
474,FAGU.GRA,9,0,0.047,0.072,2.004,2
474,FAGU.GRA,10,0,0.01,0.01,2,2
475,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
475,FAGU.GRA,2,0,0.349,0.5,2.031,2
475,FAGU.GRA,3,0,0.225,0.144,1.154,2
475,FAGU.GRA,4,0,0.23,0.144,2.029,2
475,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
475,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
475,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
475,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
475,FAGU.GRA,9,0,0.047,0.072,2.004,2
475,FAGU.GRA,10,0,0.01,0.01,2,2
477,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
477,FAGU.GRA,2,0,0.349,0.5,2.031,2
477,FAGU.GRA,3,0,0.225,0.144,1.154,2
477,FAGU.GRA,4,0,0.23,0.144,2.029,2
477,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
477,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
477,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
477,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
477,FAGU.GRA,9,0,0.047,0.072,2.004,2
477,FAGU.GRA,10,0,0.01,0.01,2,2
478,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
478,FAGU.GRA,2,0,0.349,0.5,2.031,2
478,FAGU.GRA,3,0,0.225,0.144,1.154,2
478,FAGU.GRA,4,0,0.23,0.144,2.029,2
478,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
478,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
478,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
478,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
478,FAGU.GRA,9,0,0.047,0.072,2.004,2
478,FAGU.GRA,10,0,0.01,0.01,2,2
479,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
479,FAGU.GRA,2,0,0.349,0.5,2.031,2
479,FAGU.GRA,3,0,0.225,0.144,1.154,2
479,FAGU.GRA,4,0,0.23,0.144,2.029,2
479,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
479,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
479,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
479,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
479,FAGU.GRA,9,0,0.047,0.072,2.004,2
479,FAGU.GRA,10,0,0.01,0.01,2,2
480,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
480,FAGU.GRA,2,0,0.349,0.5,2.031,2
480,FAGU.GRA,3,0,0.225,0.144,1.154,2
480,FAGU.GRA,4,0,0.23,0.144,2.029,2
480,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
480,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
480,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
480,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
480,FAGU.GRA,9,0,0.047,0.072,2.004,2
480,FAGU.GRA,10,0,0.01,0.01,2,2
481,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
481,FAGU.GRA,2,0,0.349,0.5,2.031,2
481,FAGU.GRA,3,0,0.225,0.144,1.154,2
481,FAGU.GRA,4,0,0.23,0.144,2.029,2
481,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
481,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
481,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
481,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
481,FAGU.GRA,9,0,0.047,0.072,2.004,2
481,FAGU.GRA,10,0,0.01,0.01,2,2
484,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
484,FAGU.GRA,2,0,0.349,0.5,2.031,2
484,FAGU.GRA,3,0,0.225,0.144,1.154,2
484,FAGU.GRA,4,0,0.23,0.144,2.029,2
484,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
484,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
484,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
484,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
484,FAGU.GRA,9,0,0.047,0.072,2.004,2
484,FAGU.GRA,10,0,0.01,0.01,2,2
485,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
485,FAGU.GRA,2,0,0.349,0.5,2.031,2
485,FAGU.GRA,3,0,0.225,0.144,1.154,2
485,FAGU.GRA,4,0,0.23,0.144,2.029,2
485,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
485,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
485,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
485,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
485,FAGU.GRA,9,0,0.047,0.072,2.004,2
485,FAGU.GRA,10,0,0.01,0.01,2,2
487,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
487,FAGU.GRA,2,0,0.349,0.5,2.031,2
487,FAGU.GRA,3,0,0.225,0.144,1.154,2
487,FAGU.GRA,4,0,0.23,0.144,2.029,2
487,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
487,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
487,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
487,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
487,FAGU.GRA,9,0,0.047,0.072,2.004,2
487,FAGU.GRA,10,0,0.01,0.01,2,2
522,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
522,FAGU.GRA,2,0,0.349,0.5,2.031,2
522,FAGU.GRA,3,0,0.225,0.144,1.154,2
522,FAGU.GRA,4,0,0.23,0.144,2.029,2
522,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
522,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
522,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
522,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
522,FAGU.GRA,9,0,0.047,0.072,2.004,2
522,FAGU.GRA,10,0,0.01,0.01,2,2
528,FAGU.GRA,1,0.32,0.345,0.355,2.415,2.65
528,FAGU.GRA,2,0,0.349,0.5,2.031,2
528,FAGU.GRA,3,0,0.225,0.144,1.154,2
528,FAGU.GRA,4,0,0.23,0.144,2.029,2
528,FAGU.GRA,5,0.076,0.064,0.037,1.534,2
528,FAGU.GRA,6,0.022,0.022,0.015,2.14,2.65
528,FAGU.GRA,7,0.004,0.004,0.003,1.231,1
528,FAGU.GRA,8,0.014,0.014,0.019,1.83,2
528,FAGU.GRA,9,0,0.047,0.072,2.004,2
528,FAGU.GRA,10,0,0.01,0.01,2,2
432,LARI.LAR,1,0,0.345,0.355,2.415,2.65
432,LARI.LAR,2,0,0.349,0.5,2.031,2
432,LARI.LAR,3,0,0.225,0.144,1.154,2
432,LARI.LAR,4,0,0.23,0.144,2.029,2
432,LARI.LAR,5,0.043,0.064,0.037,1.534,2
432,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
432,LARI.LAR,7,0.004,0.004,0.003,1.231,1
432,LARI.LAR,8,0.027,0.014,0.019,2.06,2
432,LARI.LAR,9,0,0.047,0.072,2.309,2
432,LARI.LAR,10,0,0.01,0.01,2,2
433,LARI.LAR,1,0,0.345,0.355,2.415,2.65
433,LARI.LAR,2,0,0.349,0.5,2.031,2
433,LARI.LAR,3,0,0.225,0.144,1.154,2
433,LARI.LAR,4,0,0.23,0.144,2.029,2
433,LARI.LAR,5,0.043,0.064,0.037,1.534,2
433,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
433,LARI.LAR,7,0.004,0.004,0.003,1.231,1
433,LARI.LAR,8,0.027,0.014,0.019,2.06,2
433,LARI.LAR,9,0,0.047,0.072,2.309,2
433,LARI.LAR,10,0,0.01,0.01,2,2
434,LARI.LAR,1,0,0.345,0.355,2.415,2.65
434,LARI.LAR,2,0,0.349,0.5,2.031,2
434,LARI.LAR,3,0,0.225,0.144,1.154,2
434,LARI.LAR,4,0,0.23,0.144,2.029,2
434,LARI.LAR,5,0.043,0.064,0.037,1.534,2
434,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
434,LARI.LAR,7,0.004,0.004,0.003,1.231,1
434,LARI.LAR,8,0.027,0.014,0.019,2.06,2
434,LARI.LAR,9,0,0.047,0.072,2.309,2
434,LARI.LAR,10,0,0.01,0.01,2,2
435,LARI.LAR,1,0,0.345,0.355,2.415,2.65
435,LARI.LAR,2,0,0.349,0.5,2.031,2
435,LARI.LAR,3,0,0.225,0.144,1.154,2
435,LARI.LAR,4,0,0.23,0.144,2.029,2
435,LARI.LAR,5,0.043,0.064,0.037,1.534,2
435,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
435,LARI.LAR,7,0.004,0.004,0.003,1.231,1
435,LARI.LAR,8,0.027,0.014,0.019,2.06,2
435,LARI.LAR,9,0,0.047,0.072,2.309,2
435,LARI.LAR,10,0,0.01,0.01,2,2
436,LARI.LAR,1,0,0.345,0.355,2.415,2.65
436,LARI.LAR,2,0,0.349,0.5,2.031,2
436,LARI.LAR,3,0,0.225,0.144,1.154,2
436,LARI.LAR,4,0,0.23,0.144,2.029,2
436,LARI.LAR,5,0.043,0.064,0.037,1.534,2
436,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
436,LARI.LAR,7,0.004,0.004,0.003,1.231,1
436,LARI.LAR,8,0.027,0.014,0.019,2.06,2
436,LARI.LAR,9,0,0.047,0.072,2.309,2
436,LARI.LAR,10,0,0.01,0.01,2,2
437,LARI.LAR,1,0,0.345,0.355,2.415,2.65
437,LARI.LAR,2,0,0.349,0.5,2.031,2
437,LARI.LAR,3,0,0.225,0.144,1.154,2
437,LARI.LAR,4,0,0.23,0.144,2.029,2
437,LARI.LAR,5,0.043,0.064,0.037,1.534,2
437,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
437,LARI.LAR,7,0.004,0.004,0.003,1.231,1
437,LARI.LAR,8,0.027,0.014,0.019,2.06,2
437,LARI.LAR,9,0,0.047,0.072,2.309,2
437,LARI.LAR,10,0,0.01,0.01,2,2
438,LARI.LAR,1,0,0.345,0.355,2.415,2.65
438,LARI.LAR,2,0,0.349,0.5,2.031,2
438,LARI.LAR,3,0,0.225,0.144,1.154,2
438,LARI.LAR,4,0,0.23,0.144,2.029,2
438,LARI.LAR,5,0.043,0.064,0.037,1.534,2
438,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
438,LARI.LAR,7,0.004,0.004,0.003,1.231,1
438,LARI.LAR,8,0.027,0.014,0.019,2.06,2
438,LARI.LAR,9,0,0.047,0.072,2.309,2
438,LARI.LAR,10,0,0.01,0.01,2,2
439,LARI.LAR,1,0,0.345,0.355,2.415,2.65
439,LARI.LAR,2,0,0.349,0.5,2.031,2
439,LARI.LAR,3,0,0.225,0.144,1.154,2
439,LARI.LAR,4,0,0.23,0.144,2.029,2
439,LARI.LAR,5,0.043,0.064,0.037,1.534,2
439,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
439,LARI.LAR,7,0.004,0.004,0.003,1.231,1
439,LARI.LAR,8,0.027,0.014,0.019,2.06,2
439,LARI.LAR,9,0,0.047,0.072,2.309,2
439,LARI.LAR,10,0,0.01,0.01,2,2
440,LARI.LAR,1,0,0.345,0.355,2.415,2.65
440,LARI.LAR,2,0,0.349,0.5,2.031,2
440,LARI.LAR,3,0,0.225,0.144,1.154,2
440,LARI.LAR,4,0,0.23,0.144,2.029,2
440,LARI.LAR,5,0.043,0.064,0.037,1.534,2
440,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
440,LARI.LAR,7,0.004,0.004,0.003,1.231,1
440,LARI.LAR,8,0.027,0.014,0.019,2.06,2
440,LARI.LAR,9,0,0.047,0.072,2.309,2
440,LARI.LAR,10,0,0.01,0.01,2,2
441,LARI.LAR,1,0,0.345,0.355,2.415,2.65
441,LARI.LAR,2,0,0.349,0.5,2.031,2
441,LARI.LAR,3,0,0.225,0.144,1.154,2
441,LARI.LAR,4,0,0.23,0.144,2.029,2
441,LARI.LAR,5,0.043,0.064,0.037,1.534,2
441,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
441,LARI.LAR,7,0.004,0.004,0.003,1.231,1
441,LARI.LAR,8,0.027,0.014,0.019,2.06,2
441,LARI.LAR,9,0,0.047,0.072,2.309,2
441,LARI.LAR,10,0,0.01,0.01,2,2
443,LARI.LAR,1,0,0.345,0.355,2.415,2.65
443,LARI.LAR,2,0,0.349,0.5,2.031,2
443,LARI.LAR,3,0,0.225,0.144,1.154,2
443,LARI.LAR,4,0,0.23,0.144,2.029,2
443,LARI.LAR,5,0.043,0.064,0.037,1.534,2
443,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
443,LARI.LAR,7,0.004,0.004,0.003,1.231,1
443,LARI.LAR,8,0.027,0.014,0.019,2.06,2
443,LARI.LAR,9,0,0.047,0.072,2.309,2
443,LARI.LAR,10,0,0.01,0.01,2,2
444,LARI.LAR,1,0,0.345,0.355,2.415,2.65
444,LARI.LAR,2,0,0.349,0.5,2.031,2
444,LARI.LAR,3,0,0.225,0.144,1.154,2
444,LARI.LAR,4,0,0.23,0.144,2.029,2
444,LARI.LAR,5,0.043,0.064,0.037,1.534,2
444,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
444,LARI.LAR,7,0.004,0.004,0.003,1.231,1
444,LARI.LAR,8,0.027,0.014,0.019,2.06,2
444,LARI.LAR,9,0,0.047,0.072,2.309,2
444,LARI.LAR,10,0,0.01,0.01,2,2
445,LARI.LAR,1,0,0.345,0.355,2.415,2.65
445,LARI.LAR,2,0,0.349,0.5,2.031,2
445,LARI.LAR,3,0,0.225,0.144,1.154,2
445,LARI.LAR,4,0,0.23,0.144,2.029,2
445,LARI.LAR,5,0.043,0.064,0.037,1.534,2
445,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
445,LARI.LAR,7,0.004,0.004,0.003,1.231,1
445,LARI.LAR,8,0.027,0.014,0.019,2.06,2
445,LARI.LAR,9,0,0.047,0.072,2.309,2
445,LARI.LAR,10,0,0.01,0.01,2,2
446,LARI.LAR,1,0,0.345,0.355,2.415,2.65
446,LARI.LAR,2,0,0.349,0.5,2.031,2
446,LARI.LAR,3,0,0.225,0.144,1.154,2
446,LARI.LAR,4,0,0.23,0.144,2.029,2
446,LARI.LAR,5,0.043,0.064,0.037,1.534,2
446,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
446,LARI.LAR,7,0.004,0.004,0.003,1.231,1
446,LARI.LAR,8,0.027,0.014,0.019,2.06,2
446,LARI.LAR,9,0,0.047,0.072,2.309,2
446,LARI.LAR,10,0,0.01,0.01,2,2
448,LARI.LAR,1,0,0.345,0.355,2.415,2.65
448,LARI.LAR,2,0,0.349,0.5,2.031,2
448,LARI.LAR,3,0,0.225,0.144,1.154,2
448,LARI.LAR,4,0,0.23,0.144,2.029,2
448,LARI.LAR,5,0.043,0.064,0.037,1.534,2
448,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
448,LARI.LAR,7,0.004,0.004,0.003,1.231,1
448,LARI.LAR,8,0.027,0.014,0.019,2.06,2
448,LARI.LAR,9,0,0.047,0.072,2.309,2
448,LARI.LAR,10,0,0.01,0.01,2,2
449,LARI.LAR,1,0,0.345,0.355,2.415,2.65
449,LARI.LAR,2,0,0.349,0.5,2.031,2
449,LARI.LAR,3,0,0.225,0.144,1.154,2
449,LARI.LAR,4,0,0.23,0.144,2.029,2
449,LARI.LAR,5,0.043,0.064,0.037,1.534,2
449,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
449,LARI.LAR,7,0.004,0.004,0.003,1.231,1
449,LARI.LAR,8,0.027,0.014,0.019,2.06,2
449,LARI.LAR,9,0,0.047,0.072,2.309,2
449,LARI.LAR,10,0,0.01,0.01,2,2
451,LARI.LAR,1,0,0.345,0.355,2.415,2.65
451,LARI.LAR,2,0,0.349,0.5,2.031,2
451,LARI.LAR,3,0,0.225,0.144,1.154,2
451,LARI.LAR,4,0,0.23,0.144,2.029,2
451,LARI.LAR,5,0.043,0.064,0.037,1.534,2
451,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
451,LARI.LAR,7,0.004,0.004,0.003,1.231,1
451,LARI.LAR,8,0.027,0.014,0.019,2.06,2
451,LARI.LAR,9,0,0.047,0.072,2.309,2
451,LARI.LAR,10,0,0.01,0.01,2,2
453,LARI.LAR,1,0,0.345,0.355,2.415,2.65
453,LARI.LAR,2,0,0.349,0.5,2.031,2
453,LARI.LAR,3,0,0.225,0.144,1.154,2
453,LARI.LAR,4,0,0.23,0.144,2.029,2
453,LARI.LAR,5,0.043,0.064,0.037,1.534,2
453,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
453,LARI.LAR,7,0.004,0.004,0.003,1.231,1
453,LARI.LAR,8,0.027,0.014,0.019,2.06,2
453,LARI.LAR,9,0,0.047,0.072,2.309,2
453,LARI.LAR,10,0,0.01,0.01,2,2
462,LARI.LAR,1,0,0.345,0.355,2.415,2.65
462,LARI.LAR,2,0,0.349,0.5,2.031,2
462,LARI.LAR,3,0,0.225,0.144,1.154,2
462,LARI.LAR,4,0,0.23,0.144,2.029,2
462,LARI.LAR,5,0.043,0.064,0.037,1.534,2
462,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
462,LARI.LAR,7,0.004,0.004,0.003,1.231,1
462,LARI.LAR,8,0.027,0.014,0.019,2.06,2
462,LARI.LAR,9,0,0.047,0.072,2.309,2
462,LARI.LAR,10,0,0.01,0.01,2,2
468,LARI.LAR,1,0,0.345,0.355,2.415,2.65
468,LARI.LAR,2,0,0.349,0.5,2.031,2
468,LARI.LAR,3,0,0.225,0.144,1.154,2
468,LARI.LAR,4,0,0.23,0.144,2.029,2
468,LARI.LAR,5,0.043,0.064,0.037,1.534,2
468,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
468,LARI.LAR,7,0.004,0.004,0.003,1.231,1
468,LARI.LAR,8,0.027,0.014,0.019,2.06,2
468,LARI.LAR,9,0,0.047,0.072,2.309,2
468,LARI.LAR,10,0,0.01,0.01,2,2
469,LARI.LAR,1,0,0.345,0.355,2.415,2.65
469,LARI.LAR,2,0,0.349,0.5,2.031,2
469,LARI.LAR,3,0,0.225,0.144,1.154,2
469,LARI.LAR,4,0,0.23,0.144,2.029,2
469,LARI.LAR,5,0.043,0.064,0.037,1.534,2
469,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
469,LARI.LAR,7,0.004,0.004,0.003,1.231,1
469,LARI.LAR,8,0.027,0.014,0.019,2.06,2
469,LARI.LAR,9,0,0.047,0.072,2.309,2
469,LARI.LAR,10,0,0.01,0.01,2,2
471,LARI.LAR,1,0,0.345,0.355,2.415,2.65
471,LARI.LAR,2,0,0.349,0.5,2.031,2
471,LARI.LAR,3,0,0.225,0.144,1.154,2
471,LARI.LAR,4,0,0.23,0.144,2.029,2
471,LARI.LAR,5,0.043,0.064,0.037,1.534,2
471,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
471,LARI.LAR,7,0.004,0.004,0.003,1.231,1
471,LARI.LAR,8,0.027,0.014,0.019,2.06,2
471,LARI.LAR,9,0,0.047,0.072,2.309,2
471,LARI.LAR,10,0,0.01,0.01,2,2
472,LARI.LAR,1,0,0.345,0.355,2.415,2.65
472,LARI.LAR,2,0,0.349,0.5,2.031,2
472,LARI.LAR,3,0,0.225,0.144,1.154,2
472,LARI.LAR,4,0,0.23,0.144,2.029,2
472,LARI.LAR,5,0.043,0.064,0.037,1.534,2
472,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
472,LARI.LAR,7,0.004,0.004,0.003,1.231,1
472,LARI.LAR,8,0.027,0.014,0.019,2.06,2
472,LARI.LAR,9,0,0.047,0.072,2.309,2
472,LARI.LAR,10,0,0.01,0.01,2,2
473,LARI.LAR,1,0,0.345,0.355,2.415,2.65
473,LARI.LAR,2,0,0.349,0.5,2.031,2
473,LARI.LAR,3,0,0.225,0.144,1.154,2
473,LARI.LAR,4,0,0.23,0.144,2.029,2
473,LARI.LAR,5,0.043,0.064,0.037,1.534,2
473,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
473,LARI.LAR,7,0.004,0.004,0.003,1.231,1
473,LARI.LAR,8,0.027,0.014,0.019,2.06,2
473,LARI.LAR,9,0,0.047,0.072,2.309,2
473,LARI.LAR,10,0,0.01,0.01,2,2
474,LARI.LAR,1,0,0.345,0.355,2.415,2.65
474,LARI.LAR,2,0,0.349,0.5,2.031,2
474,LARI.LAR,3,0,0.225,0.144,1.154,2
474,LARI.LAR,4,0,0.23,0.144,2.029,2
474,LARI.LAR,5,0.043,0.064,0.037,1.534,2
474,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
474,LARI.LAR,7,0.004,0.004,0.003,1.231,1
474,LARI.LAR,8,0.027,0.014,0.019,2.06,2
474,LARI.LAR,9,0,0.047,0.072,2.309,2
474,LARI.LAR,10,0,0.01,0.01,2,2
475,LARI.LAR,1,0,0.345,0.355,2.415,2.65
475,LARI.LAR,2,0,0.349,0.5,2.031,2
475,LARI.LAR,3,0,0.225,0.144,1.154,2
475,LARI.LAR,4,0,0.23,0.144,2.029,2
475,LARI.LAR,5,0.043,0.064,0.037,1.534,2
475,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
475,LARI.LAR,7,0.004,0.004,0.003,1.231,1
475,LARI.LAR,8,0.027,0.014,0.019,2.06,2
475,LARI.LAR,9,0,0.047,0.072,2.309,2
475,LARI.LAR,10,0,0.01,0.01,2,2
477,LARI.LAR,1,0,0.345,0.355,2.415,2.65
477,LARI.LAR,2,0,0.349,0.5,2.031,2
477,LARI.LAR,3,0,0.225,0.144,1.154,2
477,LARI.LAR,4,0,0.23,0.144,2.029,2
477,LARI.LAR,5,0.043,0.064,0.037,1.534,2
477,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
477,LARI.LAR,7,0.004,0.004,0.003,1.231,1
477,LARI.LAR,8,0.027,0.014,0.019,2.06,2
477,LARI.LAR,9,0,0.047,0.072,2.309,2
477,LARI.LAR,10,0,0.01,0.01,2,2
478,LARI.LAR,1,0,0.345,0.355,2.415,2.65
478,LARI.LAR,2,0,0.349,0.5,2.031,2
478,LARI.LAR,3,0,0.225,0.144,1.154,2
478,LARI.LAR,4,0,0.23,0.144,2.029,2
478,LARI.LAR,5,0.043,0.064,0.037,1.534,2
478,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
478,LARI.LAR,7,0.004,0.004,0.003,1.231,1
478,LARI.LAR,8,0.027,0.014,0.019,2.06,2
478,LARI.LAR,9,0,0.047,0.072,2.309,2
478,LARI.LAR,10,0,0.01,0.01,2,2
479,LARI.LAR,1,0,0.345,0.355,2.415,2.65
479,LARI.LAR,2,0,0.349,0.5,2.031,2
479,LARI.LAR,3,0,0.225,0.144,1.154,2
479,LARI.LAR,4,0,0.23,0.144,2.029,2
479,LARI.LAR,5,0.043,0.064,0.037,1.534,2
479,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
479,LARI.LAR,7,0.004,0.004,0.003,1.231,1
479,LARI.LAR,8,0.027,0.014,0.019,2.06,2
479,LARI.LAR,9,0,0.047,0.072,2.309,2
479,LARI.LAR,10,0,0.01,0.01,2,2
480,LARI.LAR,1,0,0.345,0.355,2.415,2.65
480,LARI.LAR,2,0,0.349,0.5,2.031,2
480,LARI.LAR,3,0,0.225,0.144,1.154,2
480,LARI.LAR,4,0,0.23,0.144,2.029,2
480,LARI.LAR,5,0.043,0.064,0.037,1.534,2
480,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
480,LARI.LAR,7,0.004,0.004,0.003,1.231,1
480,LARI.LAR,8,0.027,0.014,0.019,2.06,2
480,LARI.LAR,9,0,0.047,0.072,2.309,2
480,LARI.LAR,10,0,0.01,0.01,2,2
481,LARI.LAR,1,0,0.345,0.355,2.415,2.65
481,LARI.LAR,2,0,0.349,0.5,2.031,2
481,LARI.LAR,3,0,0.225,0.144,1.154,2
481,LARI.LAR,4,0,0.23,0.144,2.029,2
481,LARI.LAR,5,0.043,0.064,0.037,1.534,2
481,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
481,LARI.LAR,7,0.004,0.004,0.003,1.231,1
481,LARI.LAR,8,0.027,0.014,0.019,2.06,2
481,LARI.LAR,9,0,0.047,0.072,2.309,2
481,LARI.LAR,10,0,0.01,0.01,2,2
484,LARI.LAR,1,0,0.345,0.355,2.415,2.65
484,LARI.LAR,2,0,0.349,0.5,2.031,2
484,LARI.LAR,3,0,0.225,0.144,1.154,2
484,LARI.LAR,4,0,0.23,0.144,2.029,2
484,LARI.LAR,5,0.043,0.064,0.037,1.534,2
484,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
484,LARI.LAR,7,0.004,0.004,0.003,1.231,1
484,LARI.LAR,8,0.027,0.014,0.019,2.06,2
484,LARI.LAR,9,0,0.047,0.072,2.309,2
484,LARI.LAR,10,0,0.01,0.01,2,2
485,LARI.LAR,1,0,0.345,0.355,2.415,2.65
485,LARI.LAR,2,0,0.349,0.5,2.031,2
485,LARI.LAR,3,0,0.225,0.144,1.154,2
485,LARI.LAR,4,0,0.23,0.144,2.029,2
485,LARI.LAR,5,0.043,0.064,0.037,1.534,2
485,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
485,LARI.LAR,7,0.004,0.004,0.003,1.231,1
485,LARI.LAR,8,0.027,0.014,0.019,2.06,2
485,LARI.LAR,9,0,0.047,0.072,2.309,2
485,LARI.LAR,10,0,0.01,0.01,2,2
487,LARI.LAR,1,0,0.345,0.355,2.415,2.65
487,LARI.LAR,2,0,0.349,0.5,2.031,2
487,LARI.LAR,3,0,0.225,0.144,1.154,2
487,LARI.LAR,4,0,0.23,0.144,2.029,2
487,LARI.LAR,5,0.043,0.064,0.037,1.534,2
487,LARI.LAR,6,0.022,0.022,0.015,2.14,2.65
