"simID","areaName","scenario","mgmtScenario","mgmtScenarioName","ND_scenario","ND_scenarioName","wind","BDA","fire","replicate","Time","species","BioToFPS_tonnesCTotal","areaManagedTotal_ha","areaHarvestedTotal_ha"
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"POPU.TRE",26176.59,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"QUER.RUB",1356.55,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"THUJ.SPP.ALL",324.26,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"TSUG.CAN",1562.2,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"ABIE.BAL",32282.73,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"ACER.RUB",24449.13,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"ACER.SAH",60057.8,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"BETU.ALL",31819.59,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"BETU.PAP",18347.67,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"FAGU.GRA",62.81,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"LARI.LAR",0,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"PICE.GLA",282725.05,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"PICE.MAR",541.85,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"PICE.RUB",1924.31,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"PINU.BAN",1983.22,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"PINU.RES",82209.65,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"PINU.STR",73194.91,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"POPU.TRE",35707.45,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"QUER.RUB",22203.06,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"THUJ.SPP.ALL",13180.42,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,8,"TSUG.CAN",13940.1,676368.75,20306.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"ABIE.BAL",42310.24,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"ACER.RUB",18896.24,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"ACER.SAH",59149.43,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"BETU.ALL",29616.32,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"BETU.PAP",11160.95,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"FAGU.GRA",401.68,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"PICE.GLA",139026.8,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"PICE.MAR",190.27,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"PICE.RUB",39479.83,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"PINU.BAN",174.55,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"PINU.RES",55.49,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"PINU.STR",5604.16,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"POPU.TRE",60570.25,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"QUER.RUB",60096.79,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"THUJ.SPP.ALL",4401.53,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,9,"TSUG.CAN",18978.98,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"ABIE.BAL",60732.91,676368.75,15037.5
